observation_id,grain,season,source_record_id,source_player_id,source_match_id,source_team_id,fixture_attachment_status,fixture_entity_id,home_team_attachment_status,home_team_entity_id,away_team_attachment_status,away_team_entity_id,source_player_identity_status,player_attachment_status,player_entity_id,player_source_identity_ref,team_attachment_status,team_season_id,attachment_basis_player
player_season/136,player_season,2020-21,,232413,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,232413,UNRESOLVED,,no existing verified Player Research closure
player_season/137,player_season,2020-21,,450542,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,450542,UNRESOLVED,,no existing verified Player Research closure
player_season/138,player_season,2020-21,,173954,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,173954,UNRESOLVED,,no existing verified Player Research closure
player_season/139,player_season,2020-21,,80146,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,80146,UNRESOLVED,,no existing verified Player Research closure
player_season/140,player_season,2020-21,,82403,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,82403,UNRESOLVED,,no existing verified Player Research closure
player_season/141,player_season,2020-21,,231747,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,231747,UNRESOLVED,,no existing verified Player Research closure
player_season/142,player_season,2020-21,,54861,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,54861,UNRESOLVED,,no existing verified Player Research closure
player_season/143,player_season,2020-21,,59125,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,59125,UNRESOLVED,,no existing verified Player Research closure
player_season/144,player_season,2020-21,,94245,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,94245,UNRESOLVED,,no existing verified Player Research closure
player_season/145,player_season,2020-21,,109745,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,109745,UNRESOLVED,,no existing verified Player Research closure
player_season/146,player_season,2020-21,,20310,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,20310,UNRESOLVED,,no existing verified Player Research closure
player_season/147,player_season,2020-21,,228286,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,228286,UNRESOLVED,,no existing verified Player Research closure
player_season/148,player_season,2020-21,,431019,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,431019,UNRESOLVED,,no existing verified Player Research closure
player_season/149,player_season,2020-21,,102380,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,102380,UNRESOLVED,,no existing verified Player Research closure
player_season/150,player_season,2020-21,,82263,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,82263,UNRESOLVED,,no existing verified Player Research closure
player_season/151,player_season,2020-21,,135363,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,135363,UNRESOLVED,,no existing verified Player Research closure
player_season/152,player_season,2020-21,,51090,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,51090,UNRESOLVED,,no existing verified Player Research closure
player_season/153,player_season,2020-21,,103192,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,103192,UNRESOLVED,,no existing verified Player Research closure
player_season/154,player_season,2020-21,,172850,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,172850,UNRESOLVED,,no existing verified Player Research closure
player_season/155,player_season,2020-21,,225796,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,225796,UNRESOLVED,,no existing verified Player Research closure
player_season/156,player_season,2020-21,,41328,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,41328,UNRESOLVED,,no existing verified Player Research closure
player_season/157,player_season,2020-21,,109533,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,109533,UNRESOLVED,,no existing verified Player Research closure
player_season/158,player_season,2020-21,,441191,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,441191,UNRESOLVED,,no existing verified Player Research closure
player_season/159,player_season,2020-21,,85955,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,85955,UNRESOLVED,,no existing verified Player Research closure
player_season/160,player_season,2020-21,,116594,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,116594,UNRESOLVED,,no existing verified Player Research closure
player_season/161,player_season,2020-21,,176413,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,176413,UNRESOLVED,,no existing verified Player Research closure
player_season/162,player_season,2020-21,,91651,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,91651,UNRESOLVED,,no existing verified Player Research closure
player_season/163,player_season,2020-21,,184341,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,184341,UNRESOLVED,,no existing verified Player Research closure
player_season/164,player_season,2020-21,,124183,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,124183,UNRESOLVED,,no existing verified Player Research closure
player_season/165,player_season,2020-21,,243568,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,243568,UNRESOLVED,,no existing verified Player Research closure
player_season/166,player_season,2020-21,,219847,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,219847,UNRESOLVED,,no existing verified Player Research closure
player_season/167,player_season,2020-21,,223332,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,223332,UNRESOLVED,,no existing verified Player Research closure
player_season/168,player_season,2020-21,,173879,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,173879,UNRESOLVED,,no existing verified Player Research closure
player_season/169,player_season,2020-21,,165153,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,165153,UNRESOLVED,,no existing verified Player Research closure
player_season/170,player_season,2020-21,,44346,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,44346,UNRESOLVED,,no existing verified Player Research closure
player_season/171,player_season,2020-21,,209046,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,209046,UNRESOLVED,,no existing verified Player Research closure
player_season/172,player_season,2020-21,,111234,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,111234,UNRESOLVED,,no existing verified Player Research closure
player_season/173,player_season,2020-21,,222627,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,222627,UNRESOLVED,,no existing verified Player Research closure
player_season/174,player_season,2020-21,,111782,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,111782,UNRESOLVED,,no existing verified Player Research closure
player_season/175,player_season,2020-21,,447325,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,447325,UNRESOLVED,,no existing verified Player Research closure
player_season/176,player_season,2020-21,,194164,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,194164,UNRESOLVED,,no existing verified Player Research closure
player_season/177,player_season,2020-21,,106611,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,106611,UNRESOLVED,,no existing verified Player Research closure
player_season/178,player_season,2020-21,,101188,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,101188,UNRESOLVED,,no existing verified Player Research closure
player_season/179,player_season,2020-21,,164511,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,164511,UNRESOLVED,,no existing verified Player Research closure
player_season/180,player_season,2020-21,,495542,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,495542,UNRESOLVED,,no existing verified Player Research closure
player_season/181,player_season,2020-21,,198826,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,198826,UNRESOLVED,,no existing verified Player Research closure
player_season/182,player_season,2020-21,,59949,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,59949,UNRESOLVED,,no existing verified Player Research closure
player_season/183,player_season,2020-21,,422612,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,422612,UNRESOLVED,,no existing verified Player Research closure
player_season/184,player_season,2020-21,,232829,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,232829,UNRESOLVED,,no existing verified Player Research closure
player_season/185,player_season,2020-21,,474907,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,474907,UNRESOLVED,,no existing verified Player Research closure
player_season/186,player_season,2020-21,,119765,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,119765,UNRESOLVED,,no existing verified Player Research closure
player_season/187,player_season,2020-21,,41823,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,41823,UNRESOLVED,,no existing verified Player Research closure
player_season/188,player_season,2020-21,,55422,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,55422,UNRESOLVED,,no existing verified Player Research closure
player_season/189,player_season,2020-21,,121599,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,121599,UNRESOLVED,,no existing verified Player Research closure
player_season/190,player_season,2020-21,,60025,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,60025,UNRESOLVED,,no existing verified Player Research closure
player_season/191,player_season,2020-21,,120250,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,120250,UNRESOLVED,,no existing verified Player Research closure
player_season/192,player_season,2020-21,,160987,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,160987,UNRESOLVED,,no existing verified Player Research closure
player_season/193,player_season,2020-21,,173807,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,173807,UNRESOLVED,,no existing verified Player Research closure
player_season/194,player_season,2020-21,,173818,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,173818,UNRESOLVED,,no existing verified Player Research closure
player_season/195,player_season,2020-21,,491559,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,491559,UNRESOLVED,,no existing verified Player Research closure
player_season/196,player_season,2020-21,,461446,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,461446,UNRESOLVED,,no existing verified Player Research closure
player_season/197,player_season,2020-21,,212319,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,212319,UNRESOLVED,,no existing verified Player Research closure
player_season/198,player_season,2020-21,,177815,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,177815,UNRESOLVED,,no existing verified Player Research closure
player_season/199,player_season,2020-21,,78007,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,78007,UNRESOLVED,,no existing verified Player Research closure
player_season/200,player_season,2020-21,,153133,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,153133,UNRESOLVED,,no existing verified Player Research closure
player_season/201,player_season,2020-21,,100649,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,100649,UNRESOLVED,,no existing verified Player Research closure
player_season/202,player_season,2020-21,,84182,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,84182,UNRESOLVED,,no existing verified Player Research closure
player_season/203,player_season,2020-21,,155529,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,155529,UNRESOLVED,,no existing verified Player Research closure
player_season/204,player_season,2020-21,,40559,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,40559,UNRESOLVED,,no existing verified Player Research closure
player_season/205,player_season,2020-21,,167074,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,167074,UNRESOLVED,,no existing verified Player Research closure
player_season/206,player_season,2020-21,,84915,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,84915,UNRESOLVED,,no existing verified Player Research closure
player_season/207,player_season,2020-21,,72681,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,72681,UNRESOLVED,,no existing verified Player Research closure
player_season/208,player_season,2020-21,,174874,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,174874,UNRESOLVED,,no existing verified Player Research closure
player_season/209,player_season,2020-21,,82514,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,82514,UNRESOLVED,,no existing verified Player Research closure
player_season/210,player_season,2020-21,,109646,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,109646,UNRESOLVED,,no existing verified Player Research closure
player_season/211,player_season,2020-21,,101105,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,101105,UNRESOLVED,,no existing verified Player Research closure
player_season/212,player_season,2020-21,,109434,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,109434,UNRESOLVED,,no existing verified Player Research closure
player_season/213,player_season,2020-21,,169528,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,169528,UNRESOLVED,,no existing verified Player Research closure
player_season/214,player_season,2020-21,,159506,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,159506,UNRESOLVED,,no existing verified Player Research closure
player_season/215,player_season,2020-21,,76357,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,76357,UNRESOLVED,,no existing verified Player Research closure
player_season/216,player_season,2020-21,,126187,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,126187,UNRESOLVED,,no existing verified Player Research closure
player_season/217,player_season,2020-21,,151086,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,151086,UNRESOLVED,,no existing verified Player Research closure
player_season/218,player_season,2020-21,,153366,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,153366,UNRESOLVED,,no existing verified Player Research closure
player_season/219,player_season,2020-21,,168765,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,168765,UNRESOLVED,,no existing verified Player Research closure
player_season/220,player_season,2020-21,,203325,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,203325,UNRESOLVED,,no existing verified Player Research closure
player_season/221,player_season,2020-21,,432931,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,432931,UNRESOLVED,,no existing verified Player Research closure
player_season/222,player_season,2020-21,,244858,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,244858,UNRESOLVED,,no existing verified Player Research closure
player_season/223,player_season,2020-21,,128389,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,128389,UNRESOLVED,,no existing verified Player Research closure
player_season/224,player_season,2020-21,,96994,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,96994,UNRESOLVED,,no existing verified Player Research closure
player_season/225,player_season,2020-21,,166324,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,166324,UNRESOLVED,,no existing verified Player Research closure
player_season/226,player_season,2020-21,,219352,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,219352,UNRESOLVED,,no existing verified Player Research closure
player_season/227,player_season,2020-21,,195480,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,195480,UNRESOLVED,,no existing verified Player Research closure
player_season/228,player_season,2020-21,,223335,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,223335,UNRESOLVED,,no existing verified Player Research closure
player_season/229,player_season,2020-21,,437495,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,437495,UNRESOLVED,,no existing verified Player Research closure
player_season/230,player_season,2020-21,,39790,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,39790,UNRESOLVED,,no existing verified Player Research closure
player_season/231,player_season,2020-21,,463912,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,463912,UNRESOLVED,,no existing verified Player Research closure
player_season/232,player_season,2020-21,,66588,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,66588,UNRESOLVED,,no existing verified Player Research closure
player_season/233,player_season,2020-21,,193645,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,193645,UNRESOLVED,,no existing verified Player Research closure
player_season/234,player_season,2020-21,,55914,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,55914,UNRESOLVED,,no existing verified Player Research closure
player_season/235,player_season,2020-21,,149915,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,149915,UNRESOLVED,,no existing verified Player Research closure
player_season/236,player_season,2020-21,,222694,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,222694,UNRESOLVED,,no existing verified Player Research closure
player_season/237,player_season,2020-21,,455084,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,455084,UNRESOLVED,,no existing verified Player Research closure
player_season/238,player_season,2020-21,,38588,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,38588,UNRESOLVED,,no existing verified Player Research closure
player_season/239,player_season,2020-21,,492373,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,492373,UNRESOLVED,,no existing verified Player Research closure
player_season/240,player_season,2020-21,,433590,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,433590,UNRESOLVED,,no existing verified Player Research closure
player_season/241,player_season,2020-21,,467114,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,467114,UNRESOLVED,,no existing verified Player Research closure
player_season/242,player_season,2020-21,,105377,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,105377,UNRESOLVED,,no existing verified Player Research closure
player_season/243,player_season,2020-21,,87873,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,87873,UNRESOLVED,,no existing verified Player Research closure
player_season/244,player_season,2020-21,,28690,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,28690,UNRESOLVED,,no existing verified Player Research closure
player_season/245,player_season,2020-21,,221399,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,221399,UNRESOLVED,,no existing verified Player Research closure
player_season/246,player_season,2020-21,,155405,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,155405,UNRESOLVED,,no existing verified Player Research closure
