observation_id,grain,season,source_record_id,source_player_id,source_match_id,source_team_id,fixture_attachment_status,fixture_entity_id,home_team_attachment_status,home_team_entity_id,away_team_attachment_status,away_team_entity_id,player_attachment_status,player_entity_id,team_attachment_status,team_season_id
team_match/1060,team_match,2017-18,919042,,919042,6,VERIFIED,150,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:31
team_match/1061,team_match,2017-18,919043,,919043,4,VERIFIED,151,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:90
team_match/1062,team_match,2017-18,919043,,919043,18,VERIFIED,151,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:57
team_match/1063,team_match,2017-18,919044,,919044,6,VERIFIED,152,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:31
team_match/1064,team_match,2017-18,919044,,919044,2,VERIFIED,152,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:91
team_match/1065,team_match,2017-18,919045,,919045,8,VERIFIED,153,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:38
team_match/1066,team_match,2017-18,919045,,919045,3,VERIFIED,153,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:36
team_match/1067,team_match,2017-18,919046,,919046,10,VERIFIED,154,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:14
team_match/1068,team_match,2017-18,919046,,919046,7,VERIFIED,154,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:11
team_match/1069,team_match,2017-18,919047,,919047,12,VERIFIED,155,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:1
team_match/1070,team_match,2017-18,919047,,919047,11,VERIFIED,155,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:43
team_match/1071,team_match,2017-18,919048,,919048,13,VERIFIED,156,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:4
team_match/1072,team_match,2017-18,919048,,919048,9,VERIFIED,156,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:13
team_match/1073,team_match,2017-18,919050,,919050,16,VERIFIED,157,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:80
team_match/1074,team_match,2017-18,919050,,919050,19,VERIFIED,157,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:35
team_match/1075,team_match,2017-18,919051,,919051,17,VERIFIED,158,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:6
team_match/1076,team_match,2017-18,919051,,919051,15,VERIFIED,158,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:110
team_match/1077,team_match,2017-18,919052,,919052,20,VERIFIED,159,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:21
team_match/1078,team_match,2017-18,919052,,919052,5,VERIFIED,159,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:8
team_match/1079,team_match,2017-18,919049,,919049,14,VERIFIED,160,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:20
team_match/1080,team_match,2017-18,919049,,919049,1,VERIFIED,160,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:3
team_match/1081,team_match,2017-18,919053,,919053,4,VERIFIED,161,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:90
team_match/1082,team_match,2017-18,919053,,919053,15,VERIFIED,161,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:110
team_match/1083,team_match,2017-18,919054,,919054,6,VERIFIED,162,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:31
team_match/1084,team_match,2017-18,919054,,919054,18,VERIFIED,162,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:57
team_match/1085,team_match,2017-18,919055,,919055,8,VERIFIED,163,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:38
team_match/1086,team_match,2017-18,919055,,919055,5,VERIFIED,163,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:8
team_match/1087,team_match,2017-18,919056,,919056,12,VERIFIED,164,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:1
team_match/1088,team_match,2017-18,919056,,919056,2,VERIFIED,164,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:91
team_match/1089,team_match,2017-18,919057,,919057,16,VERIFIED,165,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:80
team_match/1090,team_match,2017-18,919057,,919057,11,VERIFIED,165,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:43
team_match/1091,team_match,2017-18,919059,,919059,10,VERIFIED,166,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:14
team_match/1092,team_match,2017-18,919059,,919059,19,VERIFIED,166,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:35
team_match/1093,team_match,2017-18,919060,,919060,13,VERIFIED,167,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:4
team_match/1094,team_match,2017-18,919060,,919060,7,VERIFIED,167,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:11
team_match/1095,team_match,2017-18,919061,,919061,14,VERIFIED,168,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:20
team_match/1096,team_match,2017-18,919061,,919061,9,VERIFIED,168,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:13
team_match/1097,team_match,2017-18,919062,,919062,17,VERIFIED,169,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:6
team_match/1098,team_match,2017-18,919062,,919062,3,VERIFIED,169,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:36
team_match/1099,team_match,2017-18,919058,,919058,20,VERIFIED,170,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:21
team_match/1100,team_match,2017-18,919058,,919058,1,VERIFIED,170,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:3
team_match/1101,team_match,2017-18,919064,,919064,1,VERIFIED,171,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:3
team_match/1102,team_match,2017-18,919064,,919064,13,VERIFIED,171,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:4
team_match/1103,team_match,2017-18,919063,,919063,2,VERIFIED,172,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:91
team_match/1104,team_match,2017-18,919063,,919063,10,VERIFIED,172,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:14
team_match/1105,team_match,2017-18,919065,,919065,3,VERIFIED,173,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:36
team_match/1106,team_match,2017-18,919065,,919065,4,VERIFIED,173,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:90
team_match/1107,team_match,2017-18,919066,,919066,5,VERIFIED,174,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:8
team_match/1108,team_match,2017-18,919066,,919066,14,VERIFIED,174,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:20
team_match/1109,team_match,2017-18,919067,,919067,7,VERIFIED,175,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:11
team_match/1110,team_match,2017-18,919067,,919067,16,VERIFIED,175,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:80
team_match/1111,team_match,2017-18,919068,,919068,9,VERIFIED,176,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:13
team_match/1112,team_match,2017-18,919068,,919068,6,VERIFIED,176,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:31
team_match/1113,team_match,2017-18,919069,,919069,11,VERIFIED,177,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:43
team_match/1114,team_match,2017-18,919069,,919069,17,VERIFIED,177,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:6
team_match/1115,team_match,2017-18,919070,,919070,15,VERIFIED,178,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:110
team_match/1116,team_match,2017-18,919070,,919070,20,VERIFIED,178,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:21
team_match/1117,team_match,2017-18,919071,,919071,18,VERIFIED,179,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:57
team_match/1118,team_match,2017-18,919071,,919071,8,VERIFIED,179,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:38
team_match/1119,team_match,2017-18,919072,,919072,19,VERIFIED,180,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:35
team_match/1120,team_match,2017-18,919072,,919072,12,VERIFIED,180,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:1
team_match/1121,team_match,2017-18,919073,,919073,1,VERIFIED,181,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:3
team_match/1122,team_match,2017-18,919073,,919073,10,VERIFIED,181,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:14
team_match/1123,team_match,2017-18,919074,,919074,3,VERIFIED,182,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:36
team_match/1124,team_match,2017-18,919074,,919074,18,VERIFIED,182,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:57
team_match/1125,team_match,2017-18,919075,,919075,4,VERIFIED,183,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:90
team_match/1126,team_match,2017-18,919075,,919075,17,VERIFIED,183,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:6
team_match/1127,team_match,2017-18,919076,,919076,7,VERIFIED,184,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:11
team_match/1128,team_match,2017-18,919076,,919076,5,VERIFIED,184,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:8
team_match/1129,team_match,2017-18,919077,,919077,9,VERIFIED,185,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:13
team_match/1130,team_match,2017-18,919077,,919077,12,VERIFIED,185,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:1
team_match/1131,team_match,2017-18,919078,,919078,11,VERIFIED,186,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:43
team_match/1132,team_match,2017-18,919078,,919078,2,VERIFIED,186,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:91
team_match/1133,team_match,2017-18,919079,,919079,14,VERIFIED,187,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:20
team_match/1134,team_match,2017-18,919079,,919079,8,VERIFIED,187,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:38
team_match/1135,team_match,2017-18,919080,,919080,15,VERIFIED,188,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:110
team_match/1136,team_match,2017-18,919080,,919080,19,VERIFIED,188,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:35
team_match/1137,team_match,2017-18,919081,,919081,16,VERIFIED,189,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:80
team_match/1138,team_match,2017-18,919081,,919081,6,VERIFIED,189,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:31
team_match/1139,team_match,2017-18,919082,,919082,20,VERIFIED,190,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:21
team_match/1140,team_match,2017-18,919082,,919082,13,VERIFIED,190,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:4
team_match/1141,team_match,2017-18,919083,,919083,2,VERIFIED,191,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:91
team_match/1142,team_match,2017-18,919083,,919083,20,VERIFIED,191,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:21
team_match/1143,team_match,2017-18,919084,,919084,5,VERIFIED,192,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:8
team_match/1144,team_match,2017-18,919084,,919084,3,VERIFIED,192,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:36
team_match/1145,team_match,2017-18,919085,,919085,6,VERIFIED,193,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:31
team_match/1146,team_match,2017-18,919085,,919085,1,VERIFIED,193,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:3
team_match/1147,team_match,2017-18,919086,,919086,8,VERIFIED,194,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:38
team_match/1148,team_match,2017-18,919086,,919086,15,VERIFIED,194,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:110
team_match/1149,team_match,2017-18,919087,,919087,10,VERIFIED,195,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:14
team_match/1150,team_match,2017-18,919087,,919087,16,VERIFIED,195,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:80
team_match/1151,team_match,2017-18,919088,,919088,12,VERIFIED,196,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:1
team_match/1152,team_match,2017-18,919088,,919088,4,VERIFIED,196,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:90
team_match/1153,team_match,2017-18,919089,,919089,13,VERIFIED,197,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:4
team_match/1154,team_match,2017-18,919089,,919089,11,VERIFIED,197,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:43
team_match/1155,team_match,2017-18,919090,,919090,17,VERIFIED,198,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:6
team_match/1156,team_match,2017-18,919090,,919090,14,VERIFIED,198,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:20
team_match/1157,team_match,2017-18,919091,,919091,18,VERIFIED,199,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:57
team_match/1158,team_match,2017-18,919091,,919091,9,VERIFIED,199,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:13
team_match/1159,team_match,2017-18,919092,,919092,19,VERIFIED,200,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:35
team_match/1160,team_match,2017-18,919092,,919092,7,VERIFIED,200,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:11
team_match/1161,team_match,2017-18,919093,,919093,2,VERIFIED,201,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:91
team_match/1162,team_match,2017-18,919093,,919093,7,VERIFIED,201,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:11
team_match/1163,team_match,2017-18,919094,,919094,5,VERIFIED,202,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:8
team_match/1164,team_match,2017-18,919094,,919094,15,VERIFIED,202,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:110
team_match/1165,team_match,2017-18,919095,,919095,6,VERIFIED,203,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:31
team_match/1166,team_match,2017-18,919095,,919095,11,VERIFIED,203,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:43
team_match/1167,team_match,2017-18,919096,,919096,8,VERIFIED,204,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:38
team_match/1168,team_match,2017-18,919096,,919096,4,VERIFIED,204,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:90
team_match/1169,team_match,2017-18,919097,,919097,10,VERIFIED,205,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:14
team_match/1170,team_match,2017-18,919097,,919097,9,VERIFIED,205,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:13
team_match/1171,team_match,2017-18,919098,,919098,12,VERIFIED,206,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:1
team_match/1172,team_match,2017-18,919098,,919098,14,VERIFIED,206,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:20
team_match/1173,team_match,2017-18,919099,,919099,13,VERIFIED,207,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:4
team_match/1174,team_match,2017-18,919099,,919099,3,VERIFIED,207,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:36
team_match/1175,team_match,2017-18,919100,,919100,17,VERIFIED,208,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:6
team_match/1176,team_match,2017-18,919100,,919100,20,VERIFIED,208,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:21
team_match/1177,team_match,2017-18,919101,,919101,18,VERIFIED,209,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:57
team_match/1178,team_match,2017-18,919101,,919101,16,VERIFIED,209,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:80
team_match/1179,team_match,2017-18,919102,,919102,19,VERIFIED,210,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:35
team_match/1180,team_match,2017-18,919102,,919102,1,VERIFIED,210,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:3
team_match/1181,team_match,2017-18,919103,,919103,1,VERIFIED,211,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:3
team_match/1182,team_match,2017-18,919103,,919103,5,VERIFIED,211,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:8
team_match/1183,team_match,2017-18,919104,,919104,3,VERIFIED,212,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:36
team_match/1184,team_match,2017-18,919104,,919104,2,VERIFIED,212,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:91
team_match/1185,team_match,2017-18,919105,,919105,4,VERIFIED,213,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:90
team_match/1186,team_match,2017-18,919105,,919105,10,VERIFIED,213,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:14
team_match/1187,team_match,2017-18,919106,,919106,7,VERIFIED,214,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:11
team_match/1188,team_match,2017-18,919106,,919106,12,VERIFIED,214,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:1
team_match/1189,team_match,2017-18,919107,,919107,9,VERIFIED,215,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:13
team_match/1190,team_match,2017-18,919107,,919107,8,VERIFIED,215,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:38
team_match/1191,team_match,2017-18,919108,,919108,11,VERIFIED,216,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:43
team_match/1192,team_match,2017-18,919108,,919108,18,VERIFIED,216,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:57
team_match/1193,team_match,2017-18,919109,,919109,14,VERIFIED,217,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:20
team_match/1194,team_match,2017-18,919109,,919109,6,VERIFIED,217,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:31
team_match/1195,team_match,2017-18,919110,,919110,15,VERIFIED,218,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:110
team_match/1196,team_match,2017-18,919110,,919110,13,VERIFIED,218,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:4
team_match/1197,team_match,2017-18,919111,,919111,16,VERIFIED,219,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:80
team_match/1198,team_match,2017-18,919111,,919111,17,VERIFIED,219,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:6
team_match/1199,team_match,2017-18,919112,,919112,20,VERIFIED,220,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:21
team_match/1200,team_match,2017-18,919112,,919112,19,VERIFIED,220,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:35
team_match/1201,team_match,2017-18,919113,,919113,2,VERIFIED,221,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:91
team_match/1202,team_match,2017-18,919113,,919113,1,VERIFIED,221,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:3
team_match/1203,team_match,2017-18,919114,,919114,5,VERIFIED,222,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:8
team_match/1204,team_match,2017-18,919114,,919114,9,VERIFIED,222,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:13
team_match/1205,team_match,2017-18,919115,,919115,6,VERIFIED,223,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:31
team_match/1206,team_match,2017-18,919115,,919115,4,VERIFIED,223,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:90
team_match/1207,team_match,2017-18,919116,,919116,8,VERIFIED,224,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:38
team_match/1208,team_match,2017-18,919116,,919116,20,VERIFIED,224,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:21
team_match/1209,team_match,2017-18,919117,,919117,10,VERIFIED,225,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:14
team_match/1210,team_match,2017-18,919117,,919117,11,VERIFIED,225,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:43
team_match/1211,team_match,2017-18,919118,,919118,12,VERIFIED,226,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:1
team_match/1212,team_match,2017-18,919118,,919118,15,VERIFIED,226,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:110
team_match/1213,team_match,2017-18,919119,,919119,13,VERIFIED,227,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:4
team_match/1214,team_match,2017-18,919119,,919119,16,VERIFIED,227,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:80
team_match/1215,team_match,2017-18,919120,,919120,17,VERIFIED,228,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:6
team_match/1216,team_match,2017-18,919120,,919120,7,VERIFIED,228,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:11
team_match/1217,team_match,2017-18,919121,,919121,18,VERIFIED,229,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:57
team_match/1218,team_match,2017-18,919121,,919121,14,VERIFIED,229,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2017-18:20
