season,player_code,source_player_id,shots,shots_on_target,shots_off_target,blocked_shots,xgot,touches,hit_woodwork,passes,accurate_passes,accurate_opposition_half_passes,long_balls,accurate_long_balls,successful_crosses,key_passes_rich,big_chances_created_rich,successful_dribbles,unsuccessful_dribbles,ball_carries,progressive_carries,progressive_carry_distance,total_progression,possession_lost,tackles_rich,tackles_won,interceptions_won,clearances,aerial_duels_won,aerial_duels_lost,duels_won,duels_lost,contests_won,blocks,recoveries_rich,errors_leading_to_shot,errors_leading_to_goal,fouls_conceded,fouls_won,penalties_won,penalties_conceded,saves_rich,saves_inside_box,high_claims,keeper_sweeper_actions,accurate_keeper_sweeper_actions,penalties_faced
2021-22,445044,928124,26.0,10.0,5.0,11.0,,705.0,,456.0,394.0,260.0,7.0,5.0,7.0,25.0,6.0,,,,,,,161.0,19.0,13.0,13.0,2.0,3.0,8.0,62.0,82.0,25.0,,75.0,,,20.0,15.0,,,,,,,,
2021-22,445548,1069627,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,445550,994572,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,445896,994520,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,446008,927083,77.0,22.0,37.0,18.0,,1318.0,7.0,730.0,504.0,366.0,49.0,24.0,17.0,34.0,4.0,,,,,,,483.0,28.0,16.0,11.0,14.0,29.0,105.0,134.0,234.0,39.0,6.0,130.0,,,20.0,38.0,,,,,,,,
2021-22,446281,1065260,1.0,1.0,,,,59.0,,36.0,24.0,9.0,1.0,,1.0,2.0,1.0,,,,,,,20.0,2.0,1.0,,1.0,1.0,6.0,8.0,14.0,1.0,,6.0,,,1.0,4.0,,,,,,,,
2021-22,44683,26989,41.0,11.0,20.0,10.0,,530.0,2.0,302.0,181.0,133.0,12.0,4.0,3.0,12.0,4.0,,,,,,,179.0,20.0,12.0,4.0,12.0,55.0,68.0,99.0,128.0,8.0,1.0,37.0,,,31.0,16.0,,,,,,,,
2021-22,44699,27028,16.0,6.0,8.0,2.0,,338.0,2.0,190.0,121.0,88.0,4.0,3.0,1.0,8.0,1.0,,,,,,,138.0,11.0,2.0,2.0,5.0,50.0,65.0,77.0,117.0,5.0,1.0,34.0,,,21.0,12.0,,1.0,,,,,,
2021-22,447325,993438,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,447715,1000142,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,447880,1017915,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,448482,1020672,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,448496,1014429,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,448514,931278,13.0,4.0,7.0,2.0,,1398.0,,754.0,578.0,301.0,97.0,28.0,24.0,17.0,3.0,,,,,,,378.0,64.0,36.0,22.0,30.0,17.0,13.0,143.0,115.0,42.0,2.0,128.0,1.0,,14.0,20.0,1.0,,,,,,,
2021-22,448791,966552,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,449434,979232,21.0,7.0,9.0,5.0,,671.0,,413.0,323.0,225.0,11.0,4.0,4.0,9.0,3.0,,,12.0,2.0,81.461287353809,94.605,186.0,26.0,20.0,9.0,5.0,24.0,18.0,83.0,74.0,11.0,1.0,50.0,,,8.0,22.0,,,,,,,,
2021-22,449444,993440,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,449988,954076,19.0,6.0,8.0,5.0,,233.0,,136.0,93.0,62.0,5.0,2.0,,3.0,1.0,,,,,,,90.0,3.0,2.0,1.0,1.0,9.0,28.0,26.0,74.0,7.0,,18.0,,,13.0,7.0,,,,,,,,
2021-22,450070,917005,2.0,,1.0,1.0,,100.0,,66.0,50.0,30.0,1.0,1.0,,2.0,,,,,,,,28.0,5.0,3.0,2.0,,,6.0,10.0,13.0,4.0,,11.0,,,1.0,1.0,,,,,,,,
2021-22,450527,946158,24.0,10.0,9.0,5.0,,2347.0,,1741.0,1357.0,574.0,251.0,90.0,2.0,9.0,1.0,,,,,,,493.0,80.0,47.0,78.0,150.0,101.0,61.0,201.0,135.0,13.0,26.0,244.0,2.0,2.0,38.0,7.0,,1.0,,,,,,
2021-22,450529,980647,1.0,,1.0,,,90.0,,61.0,45.0,14.0,5.0,3.0,,,,,,,,,,31.0,1.0,,1.0,1.0,,2.0,3.0,19.0,1.0,,8.0,,,3.0,1.0,,,,,,,,
2021-22,450539,980649,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,450542,1101362,0.0,,,,,45.0,,24.0,21.0,11.0,,,1.0,,,,,11.0,2.0,61.530802627293,57.12,11.0,,,1.0,,,1.0,3.0,7.0,,,6.0,,,1.0,3.0,,,,,,,,
2021-22,450544,1101040,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,450550,1064630,0.0,,,,,10.0,,6.0,5.0,3.0,,,,1.0,,,,,,,,2.0,3.0,1.0,,,1.0,,4.0,,,,,,,,,,,,,,,,
2021-22,450553,1017981,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,451310,1014209,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,45268,27014,25.0,8.0,13.0,4.0,,1682.0,,1144.0,896.0,497.0,93.0,56.0,13.0,37.0,2.0,,,,,,,396.0,53.0,27.0,30.0,60.0,64.0,52.0,180.0,178.0,52.0,13.0,241.0,,,35.0,11.0,,,,,,,,
2021-22,458297,996908,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,460029,999271,0.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
2021-22,461026,1177311,0.0,,,,,11.0,,9.0,8.0,7.0,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
2021-22,461080,1068575,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,461096,993533,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,461102,1033352,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,461201,997136,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,461421,998832,0.0,,,,,14.0,,8.0,5.0,4.0,2.0,1.0,,,,,,,,,,6.0,2.0,1.0,,,,6.0,3.0,9.0,,,4.0,,,1.0,1.0,,,,,,,,
2021-22,461446,1004342,1.0,,,1.0,,8.0,,2.0,1.0,1.0,,,,,,,,,,,,2.0,,,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,
2021-22,461484,994550,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,461508,1009735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,461529,1108079,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,461558,1065342,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,461567,1085982,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,461587,1065134,0.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
2021-22,462381,994557,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,462384,1006174,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,462635,945806,23.0,10.0,5.0,8.0,,326.0,,160.0,104.0,58.0,5.0,1.0,2.0,9.0,4.0,,,,,,,119.0,4.0,3.0,,3.0,11.0,21.0,56.0,77.0,17.0,,30.0,,,17.0,24.0,2.0,,,,,,,
2021-22,462831,944027,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,463034,997087,0.0,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,
2021-22,463748,991591,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,464618,950338,0.0,,,,,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
2021-22,465299,952627,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,465390,1099074,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,465527,1009386,1.0,1.0,,,,34.0,,21.0,17.0,11.0,1.0,,,,,,,7.0,,,13.44,9.0,2.0,1.0,,,,1.0,3.0,6.0,1.0,,1.0,,,3.0,,,,,,,,,
2021-22,466404,983066,2.0,1.0,,1.0,,286.0,,227.0,191.0,61.0,24.0,14.0,,,,,,,,,,44.0,8.0,6.0,5.0,13.0,5.0,10.0,18.0,19.0,,8.0,29.0,,,3.0,5.0,,,,,,,,
2021-22,468243,1170160,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,469249,1020747,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,471471,965943,17.0,4.0,7.0,6.0,,967.0,,650.0,504.0,244.0,91.0,46.0,10.0,15.0,,,,,,,,230.0,41.0,21.0,42.0,20.0,12.0,19.0,80.0,83.0,14.0,6.0,129.0,1.0,,24.0,13.0,,,,,,,,
2021-22,472464,966655,0.0,,,,,7.0,,5.0,5.0,3.0,,,,,,,,3.0,,,-11.865,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,
2021-22,473342,944184,0.0,,,,,5.0,,3.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,
2021-22,474907,1101370,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,475168,975079,47.0,16.0,18.0,13.0,,1038.0,,548.0,383.0,291.0,36.0,25.0,4.0,20.0,5.0,,,,,,,360.0,20.0,14.0,15.0,17.0,56.0,92.0,167.0,222.0,62.0,3.0,78.0,,,13.0,30.0,,,,,,,,
2021-22,477547,1097848,0.0,,,,,132.0,,80.0,55.0,20.0,12.0,3.0,,1.0,,,,,,,,33.0,5.0,4.0,4.0,7.0,3.0,2.0,8.0,3.0,,3.0,9.0,,,1.0,,,,,,,,,
2021-22,478028,1106151,0.0,,,,,3.0,,2.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
2021-22,478912,994556,4.0,1.0,,3.0,,187.0,,120.0,98.0,59.0,3.0,2.0,,2.0,1.0,,,,,,,45.0,7.0,1.0,2.0,2.0,7.0,9.0,29.0,24.0,6.0,,16.0,1.0,,3.0,9.0,,,,,,,,
2021-22,480455,979563,3.0,2.0,1.0,,,165.0,,115.0,87.0,36.0,14.0,5.0,,,,,,,,,,34.0,4.0,1.0,1.0,20.0,11.0,5.0,20.0,15.0,1.0,2.0,24.0,,,3.0,4.0,,,,,,,,
2021-22,481405,918429,0.0,,,,,21.0,,13.0,10.0,2.0,,,,,,,,,,,,6.0,1.0,,1.0,2.0,,,1.0,5.0,,,3.0,,,1.0,,,,,,,,,
2021-22,481624,1014461,0.0,,,,,7.0,,2.0,,,,,,,,,,,,,,5.0,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,
2021-22,481626,988964,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,483365,1065261,3.0,2.0,1.0,,,135.0,1.0,66.0,47.0,27.0,3.0,,1.0,5.0,,,,,,,,50.0,3.0,2.0,3.0,1.0,1.0,8.0,15.0,31.0,4.0,,13.0,,,3.0,7.0,,,,,,,,
2021-22,486672,987650,10.0,4.0,2.0,4.0,,390.0,,274.0,225.0,126.0,16.0,9.0,,4.0,,,,,,,,74.0,16.0,10.0,10.0,7.0,9.0,4.0,43.0,31.0,7.0,4.0,56.0,,,7.0,11.0,,,,,,,,
2021-22,487117,999231,0.0,,,,,7.0,,5.0,4.0,4.0,,,1.0,,,,,,,,,2.0,,,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,
2021-22,48760,26404,2.0,1.0,,1.0,,393.0,,269.0,217.0,80.0,31.0,15.0,2.0,3.0,,,,,,,,84.0,10.0,4.0,10.0,13.0,10.0,9.0,21.0,26.0,,1.0,20.0,,,10.0,1.0,,,,,,,,
2021-22,487835,992045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,487838,1136730,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,490094,1085950,1.0,,1.0,,,38.0,,27.0,22.0,10.0,,,,,,,,,,,,5.0,5.0,4.0,2.0,1.0,3.0,,8.0,2.0,,,9.0,,,2.0,,,,,,,,,
2021-22,490145,998772,0.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
2021-22,490161,1087476,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,490503,1065214,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,490721,1013928,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,490887,1082693,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,491551,1100606,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,491556,1104436,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,491559,1066059,1.0,,1.0,,,6.0,,2.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
2021-22,491785,996914,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,492373,1020744,1.0,,1.0,,,125.0,,104.0,75.0,13.0,19.0,4.0,,,,,,,,,,32.0,5.0,2.0,2.0,6.0,6.0,3.0,11.0,6.0,,1.0,6.0,,,3.0,,,,,,,,,
2021-22,492374,1020748,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,49262,31867,0.0,,,,,44.0,,36.0,32.0,1.0,7.0,3.0,,,,,,,,,,4.0,,,,1.0,1.0,,1.0,,,,4.0,,,,,,,3.0,3.0,,,,
2021-22,492777,1008402,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,493105,1135873,0.0,,,,,3.0,,3.0,3.0,1.0,,,,,,,,3.0,,,-0.525,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,
2021-22,493250,971037,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,493928,1084295,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,493934,998357,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,49413,32124,4.0,2.0,1.0,1.0,,378.0,,319.0,276.0,40.0,51.0,26.0,,2.0,1.0,,,,,,,45.0,8.0,3.0,4.0,18.0,10.0,5.0,21.0,13.0,1.0,8.0,33.0,,,7.0,2.0,,,,,,,,
2021-22,495542,941179,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,496179,1049459,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,496185,1096447,1.0,1.0,,,,8.0,,4.0,4.0,3.0,,,,,,,,,,,,2.0,1.0,,,,,1.0,1.0,4.0,,,,,,1.0,,,,,,,,,
2021-22,496228,1142344,0.0,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
2021-22,496661,1174472,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,497605,1005723,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,498046,1067114,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,501468,1005686,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,50175,33902,43.0,22.0,17.0,4.0,,523.0,,273.0,212.0,182.0,3.0,2.0,,18.0,1.0,,,,,,,150.0,14.0,7.0,5.0,18.0,47.0,51.0,84.0,104.0,10.0,2.0,29.0,,,17.0,13.0,1.0,,,,,,,
2021-22,501770,1391844,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,501837,1014835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,50232,36465,30.0,14.0,11.0,5.0,,1139.0,1.0,899.0,731.0,332.0,196.0,118.0,9.0,16.0,1.0,,,,,,,234.0,30.0,17.0,22.0,19.0,10.0,10.0,57.0,55.0,9.0,7.0,160.0,1.0,1.0,18.0,8.0,,,,,,,,
2021-22,503300,1065525,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,503301,1090963,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,50471,39282,9.0,3.0,2.0,4.0,,1186.0,,909.0,755.0,367.0,93.0,40.0,6.0,16.0,3.0,,,1.0,,,2.1,213.0,33.0,23.0,30.0,26.0,22.0,31.0,96.0,106.0,21.0,9.0,135.0,,,24.0,20.0,,,,,,,,
2021-22,510362,973418,1.0,,,1.0,,268.0,,201.0,152.0,55.0,28.0,6.0,,,,,,,,,,56.0,11.0,7.0,8.0,14.0,13.0,10.0,32.0,17.0,5.0,3.0,17.0,,,2.0,3.0,,,,,,,,
2021-22,510363,1015826,5.0,2.0,2.0,1.0,,174.0,,75.0,55.0,39.0,4.0,2.0,7.0,5.0,2.0,,,,,,,61.0,9.0,6.0,2.0,1.0,4.0,5.0,31.0,28.0,10.0,,17.0,,,9.0,8.0,,,,,,,,
2021-22,51090,33541,18.0,5.0,8.0,5.0,,2937.0,1.0,2622.0,2432.0,927.0,261.0,171.0,1.0,7.0,,,,,,,,209.0,32.0,21.0,44.0,95.0,57.0,32.0,106.0,58.0,6.0,31.0,214.0,,,12.0,12.0,1.0,,,,,,,
2021-22,513852,1065237,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,514229,1097780,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,514356,1069488,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,515501,1085081,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,515597,1089388,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,515599,1117946,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,518504,1156445,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,51927,137774,19.0,4.0,12.0,3.0,,1002.0,1.0,749.0,527.0,195.0,202.0,89.0,1.0,5.0,2.0,,,,,,,234.0,26.0,12.0,24.0,92.0,68.0,41.0,106.0,58.0,4.0,22.0,134.0,1.0,,9.0,8.0,,,,,,,,
2021-22,51938,47737,4.0,1.0,2.0,1.0,,749.0,,427.0,287.0,174.0,48.0,13.0,16.0,11.0,2.0,,,,,,,266.0,31.0,19.0,14.0,14.0,4.0,13.0,63.0,89.0,15.0,3.0,65.0,,,6.0,13.0,,,,,,,,
2021-22,51940,69378,0.0,,,,,1087.0,,788.0,543.0,53.0,350.0,116.0,,,,,,3.0,,,0.63,247.0,,,,21.0,8.0,,9.0,,,,205.0,1.0,1.0,,1.0,,,128.0,80.0,8.0,7.0,7.0,5.0
2021-22,524196,1130918,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,530873,981805,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,533719,1214695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,535339,1134447,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,536110,1118018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,54484,53739,3.0,1.0,,2.0,,1481.0,1.0,877.0,646.0,356.0,109.0,33.0,24.0,25.0,5.0,,,,,,,417.0,35.0,22.0,37.0,51.0,12.0,14.0,67.0,55.0,7.0,8.0,135.0,,,12.0,13.0,,,,,,,,
2021-22,54694,51498,35.0,18.0,7.0,10.0,,334.0,2.0,194.0,136.0,97.0,7.0,3.0,,9.0,,,,,,,,100.0,11.0,5.0,,4.0,25.0,28.0,46.0,58.0,2.0,1.0,22.0,,,15.0,8.0,,,,,,,,
2021-22,547701,1142335,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,54861,45970,39.0,13.0,19.0,7.0,,494.0,3.0,298.0,192.0,132.0,13.0,8.0,,13.0,2.0,,,,,,,171.0,3.0,2.0,2.0,33.0,86.0,57.0,113.0,92.0,9.0,3.0,25.0,,,16.0,16.0,,,,,,,,
2021-22,55037,45944,7.0,,6.0,1.0,,1118.0,,799.0,655.0,230.0,66.0,30.0,1.0,5.0,1.0,,,1.0,,,-4.515,194.0,52.0,38.0,38.0,33.0,51.0,29.0,136.0,92.0,13.0,14.0,136.0,,,29.0,21.0,,,,,,,,
2021-22,55459,43443,18.0,4.0,7.0,7.0,,2361.0,,1709.0,1412.0,725.0,210.0,81.0,34.0,31.0,5.0,,,,,,,468.0,28.0,18.0,35.0,64.0,32.0,24.0,78.0,62.0,8.0,18.0,163.0,,,14.0,10.0,,1.0,,,,,,
2021-22,55494,39183,10.0,1.0,7.0,2.0,,2105.0,,1445.0,1144.0,478.0,194.0,66.0,4.0,7.0,1.0,,,15.0,,,18.795,424.0,44.0,26.0,32.0,95.0,58.0,39.0,143.0,112.0,20.0,11.0,140.0,1.0,,22.0,21.0,,,,,,,,
2021-22,55914,39327,6.0,1.0,4.0,1.0,,1430.0,,1175.0,976.0,184.0,149.0,59.0,,4.0,,,,,,,,213.0,41.0,23.0,43.0,72.0,82.0,44.0,135.0,75.0,3.0,18.0,118.0,2.0,,19.0,9.0,,1.0,,,,,,
2021-22,56377,41116,11.0,5.0,5.0,1.0,,155.0,,101.0,78.0,55.0,5.0,2.0,2.0,4.0,,,,,,,,42.0,4.0,2.0,,1.0,5.0,8.0,16.0,21.0,3.0,2.0,5.0,,,1.0,4.0,,,,,,,,
2021-22,563883,1167601,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,56979,42694,31.0,6.0,15.0,10.0,,2491.0,,2157.0,1844.0,1201.0,164.0,98.0,16.0,41.0,6.0,,,,,,,411.0,36.0,20.0,23.0,11.0,18.0,13.0,77.0,82.0,16.0,1.0,228.0,,,23.0,7.0,,,,,,,,
2021-22,56983,42699,10.0,1.0,4.0,5.0,,854.0,,504.0,393.0,236.0,97.0,42.0,28.0,29.0,2.0,,,,,,,222.0,22.0,15.0,13.0,23.0,14.0,17.0,49.0,54.0,4.0,2.0,70.0,,,13.0,9.0,,,,,,,,
2021-22,57127,15242,71.0,27.0,24.0,20.0,,911.0,1.0,524.0,394.0,236.0,17.0,13.0,3.0,27.0,8.0,,,,,,,291.0,23.0,11.0,4.0,2.0,15.0,74.0,90.0,200.0,27.0,1.0,76.0,,,31.0,25.0,1.0,,,,,,,
2021-22,57134,35532,21.0,6.0,9.0,6.0,,304.0,,186.0,116.0,80.0,4.0,3.0,1.0,8.0,,,,,,,,117.0,6.0,1.0,,10.0,38.0,56.0,52.0,94.0,4.0,,20.0,,,12.0,4.0,,,,,,,,
2021-22,57145,38393,6.0,1.0,3.0,2.0,,267.0,,207.0,181.0,43.0,33.0,17.0,,1.0,1.0,,,,,,,30.0,3.0,,4.0,27.0,10.0,5.0,15.0,9.0,,10.0,24.0,,,1.0,2.0,,,,,,,,
2021-22,57328,43215,3.0,2.0,1.0,,,849.0,,558.0,442.0,170.0,64.0,15.0,3.0,6.0,,,,8.0,2.0,54.047711266959,43.05,183.0,21.0,10.0,15.0,30.0,10.0,7.0,40.0,26.0,4.0,2.0,73.0,,,3.0,5.0,,,,,,,,
2021-22,573808,1214696,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,57513,37514,0.0,,,,,65.0,,55.0,36.0,8.0,30.0,12.0,,,,,,,,,,19.0,,,,1.0,,,,,,,13.0,,,,,,,2.0,,,2.0,2.0,
2021-22,57531,47772,83.0,29.0,30.0,24.0,,1268.0,1.0,615.0,415.0,346.0,39.0,26.0,13.0,46.0,7.0,,,,,,,522.0,23.0,17.0,3.0,14.0,79.0,114.0,204.0,285.0,50.0,1.0,90.0,,,50.0,52.0,,,,,,,,
2021-22,58376,45502,0.0,,,,,588.0,,430.0,243.0,59.0,266.0,81.0,,1.0,,,,,,,,190.0,,,,12.0,6.0,,6.0,,,,122.0,,,,,,,44.0,27.0,21.0,2.0,2.0,
2021-22,58621,44614,8.0,2.0,2.0,4.0,,1800.0,,1496.0,1351.0,787.0,127.0,76.0,6.0,14.0,3.0,,,,,,,218.0,15.0,6.0,14.0,15.0,19.0,16.0,53.0,45.0,7.0,4.0,104.0,1.0,,7.0,12.0,,,,,,,,
2021-22,58786,39472,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,58822,44760,12.0,1.0,5.0,6.0,,1295.0,,874.0,730.0,407.0,79.0,32.0,21.0,18.0,2.0,,,,,,,269.0,38.0,26.0,16.0,30.0,12.0,27.0,64.0,66.0,8.0,7.0,79.0,,1.0,15.0,6.0,,1.0,,,,,,
2021-22,58845,45680,7.0,1.0,5.0,1.0,,483.0,,364.0,288.0,74.0,40.0,15.0,1.0,4.0,,,,,,,,86.0,13.0,10.0,13.0,41.0,26.0,15.0,48.0,28.0,4.0,11.0,49.0,,1.0,6.0,5.0,,1.0,,,,,,
