season,name,persistent_team_code,research_player_ids,source_player_ids,status
2023-24,marcos senesi,91,83,,MISSING_SOURCE_PLAYER
2023-24,marcus bettinelli,31,,257993,MISSING_RESEARCH_RECORD
2023-24,marcus bettinelli,8,192,,MISSING_SOURCE_PLAYER
2023-24,marcus oliveira alencar,3,11,,MISSING_SOURCE_PLAYER
2023-24,marcus rashford,3,,814590,MISSING_RESEARCH_RECORD
2023-24,marcus tavernier,91,86,,MISSING_SOURCE_PLAYER
2023-24,marek rodak,54,284,,MISSING_SOURCE_PLAYER
2023-24,mark flekken,94,101,,MISSING_SOURCE_PLAYER
2023-24,mark gillespie,94,,108508,MISSING_RESEARCH_RECORD
2023-24,mark travers,91,88,,MISSING_SOURCE_PLAYER
2023-24,martin degaard,3,14,,MISSING_SOURCE_PLAYER
2023-24,martin degaard,91,,547410,MISSING_RESEARCH_RECORD
2023-24,martin dubravka,94,,42209,MISSING_RESEARCH_RECORD
2023-24,mason burstow,31,,1138421,MISSING_RESEARCH_RECORD
2023-24,mason burstow,8,623,,MISSING_SOURCE_PLAYER
2023-24,mason holgate,11,255,,MISSING_SOURCE_PLAYER
2023-24,mason mount,3,,836694,MISSING_RESEARCH_RECORD
2023-24,matheus franca de oliveira,31,615,,MISSING_SOURCE_PLAYER
2023-24,mathias jensen,94,106,,MISSING_SOURCE_PLAYER
2023-24,mathias jorgensen,94,121,,MISSING_SOURCE_PLAYER
2023-24,matt ritchie,94,,42699,MISSING_RESEARCH_RECORD
2023-24,matt targett,94,,368134,MISSING_RESEARCH_RECORD
2023-24,matt turner,49,,833943,MISSING_RESEARCH_RECORD
2023-24,matthew cox,94,97,,MISSING_SOURCE_PLAYER
2023-24,matthew dibley dias,54,652,,MISSING_SOURCE_PLAYER
2023-24,matty cash,7,36,,MISSING_SOURCE_PLAYER
2023-24,matty cash,8,,833956,MISSING_RESEARCH_RECORD
2023-24,matz sels,49,,78152,MISSING_RESEARCH_RECORD
2023-24,mauro bandeira,3,815,,MISSING_SOURCE_PLAYER
2023-24,mauro bandeira,91,,1089546,MISSING_RESEARCH_RECORD
2023-24,max aarons,91,643,,MISSING_SOURCE_PLAYER
2023-24,max kinsey,91,802,,MISSING_SOURCE_PLAYER
2023-24,max kinsey wellings,91,802,,MISSING_SOURCE_PLAYER
2023-24,maxime esteve,90,806,,MISSING_SOURCE_PLAYER
2023-24,michael dacosta gonzalez,91,849,,MISSING_SOURCE_PLAYER
2023-24,michael keane,11,257,,MISSING_SOURCE_PLAYER
2023-24,michael keane,14,,110846,MISSING_RESEARCH_RECORD
2023-24,michael ndiweni,94,,1082894,MISSING_RESEARCH_RECORD
2023-24,michael obafemi,90,174,,MISSING_SOURCE_PLAYER
2023-24,michael olakigbe,94,620,,MISSING_SOURCE_PLAYER
2023-24,michael olise,31,236,,MISSING_SOURCE_PLAYER
2023-24,michale olakigbe,94,620,,MISSING_SOURCE_PLAYER
2023-24,micky van de ven,90,,998247,MISSING_RESEARCH_RECORD
2023-24,miguel almiron,94,,333373,MISSING_RESEARCH_RECORD
2023-24,mike tresor,90,706,,MISSING_SOURCE_PLAYER
2023-24,mikey moore,90,,1403192,MISSING_RESEARCH_RECORD
2023-24,mikkel damsgaard,94,98,,MISSING_SOURCE_PLAYER
2023-24,milos kerkez,91,595,,MISSING_SOURCE_PLAYER
2023-24,mohamed elneny,3,3,,MISSING_SOURCE_PLAYER
2023-24,mohamed elneny,91,,159675,MISSING_RESEARCH_RECORD
2023-24,mohamed salah,1,,159665,MISSING_RESEARCH_RECORD
2023-24,mohamed salah,14,308,,MISSING_SOURCE_PLAYER
2023-24,moises caicedo,31,,987650,MISSING_RESEARCH_RECORD
2023-24,moises caicedo corozo,8,126,,MISSING_SOURCE_PLAYER
2023-24,morgan gibbs white,49,,865912,MISSING_RESEARCH_RECORD
2023-24,morgan rogers,7,803,,MISSING_SOURCE_PLAYER
2023-24,morgan rogers,8,,948261,MISSING_RESEARCH_RECORD
2023-24,morgan sanson,7,56,,MISSING_SOURCE_PLAYER
2023-24,moussa diaby,7,599,,MISSING_SOURCE_PLAYER
2023-24,moussa diaby,8,,855817,MISSING_RESEARCH_RECORD
2023-24,moussa niakhate,49,,758168,MISSING_RESEARCH_RECORD
2023-24,murillo,49,,1199282,MISSING_RESEARCH_RECORD
2023-24,mykhailo mudryk,31,,958966,MISSING_RESEARCH_RECORD
2023-24,mykhailo mudryk,8,210,,MISSING_SOURCE_PLAYER
2023-24,myles lewis skelly,3,764,,MISSING_SOURCE_PLAYER
2023-24,myles lewis skelly,91,,1423711,MISSING_RESEARCH_RECORD
2023-24,myles peart harris,94,744,,MISSING_SOURCE_PLAYER
2023-24,naouirou ahamada,31,219,,MISSING_SOURCE_PLAYER
2023-24,nathan collins,94,96,,MISSING_SOURCE_PLAYER
2023-24,nathan patterson,11,262,,MISSING_SOURCE_PLAYER
2023-24,nathan patterson,14,,1020141,MISSING_RESEARCH_RECORD
2023-24,nathan redmond,90,600,,MISSING_SOURCE_PLAYER
2023-24,nathaniel clyne,31,222,,MISSING_SOURCE_PLAYER
2023-24,nathaniel phillips,14,306,,MISSING_SOURCE_PLAYER
2023-24,neal maupay,11,258,,MISSING_SOURCE_PLAYER
2023-24,neal maupay,14,,268903,MISSING_RESEARCH_RECORD
2023-24,neal maupay,94,258,,MISSING_SOURCE_PLAYER
2023-24,neco williams,49,,927356,MISSING_RESEARCH_RECORD
2023-24,nick pope,94,,162653,MISSING_RESEARCH_RECORD
2023-24,nicolas dominguez,49,,871765,MISSING_RESEARCH_RECORD
2023-24,nicolas jackson,31,,1085381,MISSING_RESEARCH_RECORD
2023-24,nicolas jackson,8,211,,MISSING_SOURCE_PLAYER
2023-24,nicolas pepe,3,16,,MISSING_SOURCE_PLAYER
2023-24,nicolo zaniolo,7,672,,MISSING_SOURCE_PLAYER
2023-24,nicolo zaniolo,8,,864898,MISSING_RESEARCH_RECORD
2023-24,noni madueke,31,,966547,MISSING_RESEARCH_RECORD
2023-24,noni madueke,8,208,,MISSING_SOURCE_PLAYER
2023-24,norberto bercique gomes betuncal,11,691,,MISSING_SOURCE_PLAYER
2023-24,norberto murara neto,91,77,,MISSING_SOURCE_PLAYER
2023-24,nuno tavares,49,,944973,MISSING_RESEARCH_RECORD
2023-24,nuno varela tavares,3,23,,MISSING_SOURCE_PLAYER
2023-24,odsonne edouard,31,225,,MISSING_SOURCE_PLAYER
2023-24,odysseas vlachodimos,49,,138149,MISSING_RESEARCH_RECORD
2023-24,ola aina,49,,800417,MISSING_RESEARCH_RECORD
2023-24,oleksandr zinchenko,3,31,,MISSING_SOURCE_PLAYER
2023-24,oleksandr zinchenko,91,,287643,MISSING_RESEARCH_RECORD
2023-24,oliver skipp,90,,859901,MISSING_RESEARCH_RECORD
2023-24,oliwier zych,7,686,,MISSING_SOURCE_PLAYER
2023-24,oliwier zych,8,,1009362,MISSING_RESEARCH_RECORD
2023-24,ollie harrison,31,,1567897,MISSING_RESEARCH_RECORD
2023-24,ollie harrison,8,820,,MISSING_SOURCE_PLAYER
2023-24,ollie watkins,7,60,,MISSING_SOURCE_PLAYER
2023-24,ollie watkins,8,,555386,MISSING_RESEARCH_RECORD
2023-24,omari forson,3,,1153434,MISSING_RESEARCH_RECORD
2023-24,omari kellyman,7,618,,MISSING_SOURCE_PLAYER
2023-24,omari kellyman,8,,1162083,MISSING_RESEARCH_RECORD
2023-24,or e petrovic,31,,882604,MISSING_RESEARCH_RECORD
2023-24,or e petrovic,8,687,,MISSING_SOURCE_PLAYER
2023-24,orel mangala,49,,793988,MISSING_RESEARCH_RECORD
2023-24,owen beck,1,,979114,MISSING_RESEARCH_RECORD
2023-24,owen beck,14,782,,MISSING_SOURCE_PLAYER
2023-24,owen dodgson,90,622,,MISSING_SOURCE_PLAYER
2023-24,pape matar sarr,90,,1002711,MISSING_RESEARCH_RECORD
2023-24,pau torres,7,584,,MISSING_SOURCE_PLAYER
2023-24,pau torres,8,,864169,MISSING_RESEARCH_RECORD
2023-24,paul dummett,94,,185995,MISSING_RESEARCH_RECORD
2023-24,pedro porro,90,,913654,MISSING_RESEARCH_RECORD
2023-24,philip billing,91,63,,MISSING_SOURCE_PLAYER
2023-24,philippe coutinho,8,,119159,MISSING_RESEARCH_RECORD
2023-24,philippe coutinho correia,7,38,,MISSING_SOURCE_PLAYER
2023-24,pierre emerick aubameyang,8,188,,MISSING_SOURCE_PLAYER
2023-24,pierre emile h jbjerg,90,,149593,MISSING_RESEARCH_RECORD
2023-24,radek vitek,3,,1101989,MISSING_RESEARCH_RECORD
2023-24,radu dragusin,90,,997103,MISSING_RESEARCH_RECORD
2023-24,raheem sterling,31,,138534,MISSING_RESEARCH_RECORD
2023-24,raheem sterling,8,216,,MISSING_SOURCE_PLAYER
2023-24,raphael varane,3,,138310,MISSING_RESEARCH_RECORD
2023-24,rasmus h jlund,3,,1086417,MISSING_RESEARCH_RECORD
2023-24,raul jimenez,54,558,,MISSING_SOURCE_PLAYER
2023-24,reece james,31,,885908,MISSING_RESEARCH_RECORD
2023-24,reece james,8,206,,MISSING_SOURCE_PLAYER
2023-24,reiss nelson,3,578,,MISSING_SOURCE_PLAYER
2023-24,reiss nelson,91,,826139,MISSING_RESEARCH_RECORD
2023-24,remi matthews,31,233,,MISSING_SOURCE_PLAYER
2023-24,remo freuler,49,,115516,MISSING_RESEARCH_RECORD
2023-24,reuell walters,3,736,,MISSING_SOURCE_PLAYER
2023-24,reuell walters,91,,1138843,MISSING_RESEARCH_RECORD
2023-24,rhys bennett,3,,1136722,MISSING_RESEARCH_RECORD
2023-24,richarlison,90,,840217,MISSING_RESEARCH_RECORD
2023-24,rico henry,94,103,,MISSING_SOURCE_PLAYER
2023-24,rob holding,3,7,,MISSING_SOURCE_PLAYER
2023-24,rob holding,31,7,,MISSING_SOURCE_PLAYER
2023-24,robert sanchez,31,,920546,MISSING_RESEARCH_RECORD
2023-24,robert sanchez,8,145,,MISSING_SOURCE_PLAYER
2023-24,robin olsen,7,53,,MISSING_SOURCE_PLAYER
2023-24,robin olsen,8,,26025,MISSING_RESEARCH_RECORD
2023-24,rodrigo bentancur,90,,791190,MISSING_RESEARCH_RECORD
2023-24,rodrigo muniz carvalho,54,279,,MISSING_SOURCE_PLAYER
2023-24,rodrigo ribeiro,49,,1215904,MISSING_RESEARCH_RECORD
2023-24,romain faivre,91,799,,MISSING_SOURCE_PLAYER
2023-24,romelu lukaku bolingoli,8,207,,MISSING_SOURCE_PLAYER
2023-24,romeo lavia,31,,1069488,MISSING_RESEARCH_RECORD
2023-24,romeo lavia,8,667,,MISSING_SOURCE_PLAYER
2023-24,ronnie stutter,31,,1142137,MISSING_RESEARCH_RECORD
2023-24,ronnie stutter,8,717,,MISSING_SOURCE_PLAYER
2023-24,roshaun mathurin,31,842,,MISSING_SOURCE_PLAYER
2023-24,runar alex runarsson,3,18,,MISSING_SOURCE_PLAYER
2023-24,ryan christie,91,65,,MISSING_SOURCE_PLAYER
2023-24,ryan fredericks,91,68,,MISSING_SOURCE_PLAYER
2023-24,ryan gravenberch,1,,904897,MISSING_RESEARCH_RECORD
2023-24,ryan gravenberch,14,708,,MISSING_SOURCE_PLAYER
2023-24,ryan trevitt,94,118,,MISSING_SOURCE_PLAYER
2023-24,ryan yates,49,,846252,MISSING_RESEARCH_RECORD
2023-24,sam johnstone,31,230,,MISSING_SOURCE_PLAYER
2023-24,sam proctor,7,765,,MISSING_SOURCE_PLAYER
2023-24,sam proctor,8,,1410227,MISSING_RESEARCH_RECORD
2023-24,saman ghoddos,94,701,,MISSING_SOURCE_PLAYER
2023-24,samuel bastien,90,158,,MISSING_SOURCE_PLAYER
2023-24,sander berge,90,475,,MISSING_SOURCE_PLAYER
2023-24,sandro tonali,94,,892673,MISSING_RESEARCH_RECORD
2023-24,sasa lukic,54,276,,MISSING_SOURCE_PLAYER
2023-24,scott mckenna,49,,358108,MISSING_RESEARCH_RECORD
2023-24,scott mctominay,3,,879346,MISSING_RESEARCH_RECORD
2023-24,scott twine,90,180,,MISSING_SOURCE_PLAYER
2023-24,seamus coleman,11,247,,MISSING_SOURCE_PLAYER
2023-24,seamus coleman,14,,76632,MISSING_RESEARCH_RECORD
2023-24,sean longstaff,94,,866191,MISSING_RESEARCH_RECORD
2023-24,sepp van den berg,14,312,,MISSING_SOURCE_PLAYER
2023-24,serge aurier,49,,105697,MISSING_RESEARCH_RECORD
2023-24,sergi canos tenes,94,95,,MISSING_SOURCE_PLAYER
2023-24,sergio reguilon,3,,858195,MISSING_RESEARCH_RECORD
2023-24,sergio reguilon,94,508,,MISSING_SOURCE_PLAYER
2023-24,shandon baptiste,94,92,,MISSING_SOURCE_PLAYER
2023-24,siriki dembele,91,67,,MISSING_SOURCE_PLAYER
2023-24,sofyan amrabat,3,,359272,MISSING_RESEARCH_RECORD
2023-24,son heung min,90,,111505,MISSING_RESEARCH_RECORD
2023-24,stefan bajcetic,1,,1142636,MISSING_RESEARCH_RECORD
2023-24,stefan bajcetic,14,292,,MISSING_SOURCE_PLAYER
2023-24,steven benda,54,692,,MISSING_SOURCE_PLAYER
2023-24,sven botman,94,,910046,MISSING_RESEARCH_RECORD
2023-24,taiwo awoniyi,49,,359664,MISSING_RESEARCH_RECORD
2023-24,takehiro tomiyasu,3,25,,MISSING_SOURCE_PLAYER
2023-24,takehiro tomiyasu,91,,804434,MISSING_RESEARCH_RECORD
2023-24,tayo adaramola,31,763,,MISSING_SOURCE_PLAYER
2023-24,ted curd,31,,1142130,MISSING_RESEARCH_RECORD
2023-24,ted curd,8,858,,MISSING_SOURCE_PLAYER
2023-24,teddy sharman lowe,31,,1009762,MISSING_RESEARCH_RECORD
2023-24,teddy sharman lowe,8,847,,MISSING_SOURCE_PLAYER
2023-24,terence kongolo,54,274,,MISSING_SOURCE_PLAYER
2023-24,thiago alcantara,1,,53825,MISSING_RESEARCH_RECORD
2023-24,thiago alcantara do nascimento,14,310,,MISSING_SOURCE_PLAYER
2023-24,thiago emiliano da silva,8,217,,MISSING_SOURCE_PLAYER
2023-24,thiago silva,31,,33541,MISSING_RESEARCH_RECORD
2023-24,thomas cannon,11,649,,MISSING_SOURCE_PLAYER
2023-24,thomas cannon,14,,1005766,MISSING_RESEARCH_RECORD
2023-24,thomas partey,3,15,,MISSING_SOURCE_PLAYER
2023-24,thomas partey,91,,316148,MISSING_RESEARCH_RECORD
2023-24,thomas strakosha,94,116,,MISSING_SOURCE_PLAYER
2023-24,tim iroegbunam,7,46,,MISSING_SOURCE_PLAYER
2023-24,tim iroegbunam,8,,1085950,MISSING_RESEARCH_RECORD
2023-24,tim ream,54,281,,MISSING_SOURCE_PLAYER
2023-24,timo werner,90,,232306,MISSING_RESEARCH_RECORD
2023-24,timothy castagne,54,688,,MISSING_SOURCE_PLAYER
2023-24,tino livramento,94,,980634,MISSING_RESEARCH_RECORD
2023-24,toby collyer,3,,1084356,MISSING_RESEARCH_RECORD
2023-24,tom cairney,54,268,,MISSING_SOURCE_PLAYER
2023-24,tom heaton,3,,18122,MISSING_RESEARCH_RECORD
2023-24,tommi oreilly,7,767,,MISSING_SOURCE_PLAYER
2023-24,tommi oreilly,8,,1117946,MISSING_RESEARCH_RECORD
2023-24,tosin adarabioyo,54,286,,MISSING_SOURCE_PLAYER
2023-24,travis hernes,94,,1400656,MISSING_RESEARCH_RECORD
2023-24,trent alexander arnold,1,,795064,MISSING_RESEARCH_RECORD
2023-24,trent alexander arnold,14,290,,MISSING_SOURCE_PLAYER
2023-24,trevoh chalobah,31,,826134,MISSING_RESEARCH_RECORD
2023-24,trevoh chalobah,8,194,,MISSING_SOURCE_PLAYER
2023-24,trey nyoni,1,,1445945,MISSING_RESEARCH_RECORD
2023-24,treymaurice nyoni,14,743,,MISSING_SOURCE_PLAYER
2023-24,tyler adams,91,673,,MISSING_SOURCE_PLAYER
2023-24,tyler onyango,11,650,,MISSING_SOURCE_PLAYER
2023-24,tyler onyango,14,,1004342,MISSING_RESEARCH_RECORD
2023-24,tyrese francois,54,272,,MISSING_SOURCE_PLAYER
2023-24,tyrese hall,90,,1403148,MISSING_RESEARCH_RECORD
2023-24,tyrick mitchell,31,234,,MISSING_SOURCE_PLAYER
2023-24,tyrique george,31,,1403061,MISSING_RESEARCH_RECORD
2023-24,tyrique george,8,851,,MISSING_SOURCE_PLAYER
2023-24,tyrone mings,7,51,,MISSING_SOURCE_PLAYER
2023-24,tyrone mings,8,,303638,MISSING_RESEARCH_RECORD
2023-24,valintino adedokun,94,733,,MISSING_SOURCE_PLAYER
2023-24,vicente guaita,31,227,,MISSING_SOURCE_PLAYER
2023-24,victor da silva,90,182,,MISSING_SOURCE_PLAYER
2023-24,victor lindelof,3,,143334,MISSING_RESEARCH_RECORD
2023-24,viljami sinisalo,7,57,,MISSING_SOURCE_PLAYER
2023-24,vincent angelini,94,752,,MISSING_SOURCE_PLAYER
2023-24,virgil van dijk,1,,151545,MISSING_RESEARCH_RECORD
2023-24,virgil van dijk,14,313,,MISSING_SOURCE_PLAYER
2023-24,vitalii mykolenko,11,260,,MISSING_SOURCE_PLAYER
2023-24,vitaliy mykolenko,14,,876643,MISSING_RESEARCH_RECORD
2023-24,vitaly janelt,94,105,,MISSING_SOURCE_PLAYER
2023-24,wataru endo,1,,143040,MISSING_RESEARCH_RECORD
2023-24,wataru endo,14,668,,MISSING_SOURCE_PLAYER
2023-24,wayne hennessey,49,,16620,MISSING_RESEARCH_RECORD
2023-24,wesley fofana,8,201,,MISSING_SOURCE_PLAYER
2023-24,wesley moraes ferreira da silva,7,61,,MISSING_SOURCE_PLAYER
2023-24,will hughes,31,229,,MISSING_SOURCE_PLAYER
2023-24,william crellin,14,,905290,MISSING_RESEARCH_RECORD
2023-24,william saliba,3,20,,MISSING_SOURCE_PLAYER
2023-24,william saliba,91,,941168,MISSING_RESEARCH_RECORD
2023-24,willian borges da silva,54,591,,MISSING_SOURCE_PLAYER
2023-24,willy boly,49,,139310,MISSING_RESEARCH_RECORD
2023-24,willy kambwala,3,,1136721,MISSING_RESEARCH_RECORD
2023-24,wilson odobert,90,660,,MISSING_SOURCE_PLAYER
2023-24,wout weghorst,90,183,,MISSING_SOURCE_PLAYER
2023-24,yago santiago,90,,1092515,MISSING_RESEARCH_RECORD
2023-24,yegor yarmoliuk,94,120,,MISSING_SOURCE_PLAYER
2023-24,yegor yarmolyuk,94,120,,MISSING_SOURCE_PLAYER
2023-24,yoane wissa,94,119,,MISSING_SOURCE_PLAYER
2023-24,youri tielemans,7,58,,MISSING_SOURCE_PLAYER
2023-24,youri tielemans,8,,331737,MISSING_RESEARCH_RECORD
2023-24,youssef chermiti,14,,1145627,MISSING_RESEARCH_RECORD
2023-24,youssef ramalho chermiti,11,645,,MISSING_SOURCE_PLAYER
2023-24,yunus konak,94,864,,MISSING_SOURCE_PLAYER
2023-24,yves bissouma,90,,844842,MISSING_RESEARCH_RECORD
2023-24,zak sturge,31,,1092974,MISSING_RESEARCH_RECORD
2023-24,zak sturge,8,859,,MISSING_SOURCE_PLAYER
2023-24,zeki amdouni,90,594,,MISSING_SOURCE_PLAYER
2024-25,aaron anselmino,11,,1500263,MISSING_RESEARCH_RECORD
2024-25,aaron anselmino,8,774,,MISSING_SOURCE_PLAYER
2024-25,aaron hickey,94,93,,MISSING_SOURCE_PLAYER
2024-25,aaron ramsdale,20,14,,MISSING_SOURCE_PLAYER
2024-25,aaron ramsdale,3,14,,MISSING_SOURCE_PLAYER
2024-25,aaron ramsdale,39,,839410,MISSING_RESEARCH_RECORD
2024-25,aaron ramsdale,91,,839410,MISSING_RESEARCH_RECORD
2024-25,abdoulaye doucoure,11,217,,MISSING_SOURCE_PLAYER
2024-25,abdoulaye doucoure,13,,96535,MISSING_RESEARCH_RECORD
2024-25,abdul fatawu issahaku,43,,1103589,MISSING_RESEARCH_RECORD
2024-25,adam armstrong,20,453,,MISSING_SOURCE_PLAYER
2024-25,adam armstrong,39,,361352,MISSING_RESEARCH_RECORD
2024-25,adam lallana,20,463,,MISSING_SOURCE_PLAYER
2024-25,adam lallana,39,,17054,MISSING_RESEARCH_RECORD
2024-25,adam smith,91,81,,MISSING_SOURCE_PLAYER
2024-25,adam wharton,31,216,,MISSING_SOURCE_PLAYER
2024-25,adama traore,54,239,,MISSING_SOURCE_PLAYER
2024-25,albert gr nb k,20,734,,MISSING_SOURCE_PLAYER
2024-25,albert gr nb k,39,,1000263,MISSING_RESEARCH_RECORD
2024-25,alejandro garnacho,3,,1135873,MISSING_RESEARCH_RECORD
2024-25,alex iwobi,54,247,,MISSING_SOURCE_PLAYER
2024-25,alex mccarthy,20,469,,MISSING_SOURCE_PLAYER
2024-25,alex mccarthy,39,,45502,MISSING_RESEARCH_RECORD
2024-25,alex moreno,20,,294593,MISSING_RESEARCH_RECORD
2024-25,alex moreno lopera,7,26,,MISSING_SOURCE_PLAYER
2024-25,alex murphy,94,,1125214,MISSING_RESEARCH_RECORD
2024-25,alex paulsen,91,75,,MISSING_SOURCE_PLAYER
2024-25,alex scott,91,77,,MISSING_SOURCE_PLAYER
2024-25,alexander isak,94,,823941,MISSING_RESEARCH_RECORD
2024-25,alexis mac allister,1,,895324,MISSING_RESEARCH_RECORD
2024-25,alexis mac allister,14,329,,MISSING_SOURCE_PLAYER
2024-25,alfie devine,8,,1049459,MISSING_RESEARCH_RECORD
2024-25,alfie dorrington,8,,1177610,MISSING_RESEARCH_RECORD
2024-25,alfie gilchrist,8,170,,MISSING_SOURCE_PLAYER
2024-25,alfie whiteman,8,,822504,MISSING_RESEARCH_RECORD
2024-25,alisson,1,,243609,MISSING_RESEARCH_RECORD
2024-25,alisson ramses becker,14,310,,MISSING_SOURCE_PLAYER
2024-25,altay bay nd r,3,,815890,MISSING_RESEARCH_RECORD
2024-25,amad diallo,3,,971037,MISSING_RESEARCH_RECORD
2024-25,amadou onana,31,,923973,MISSING_RESEARCH_RECORD
2024-25,amadou onana,7,233,,MISSING_SOURCE_PLAYER
2024-25,amara nallo,1,,1550811,MISSING_RESEARCH_RECORD
2024-25,amara nallo,14,692,,MISSING_SOURCE_PLAYER
2024-25,andoni iraola,91,738,,MISSING_SOURCE_PLAYER
2024-25,andre onana,3,,787498,MISSING_RESEARCH_RECORD
2024-25,andreas hoelgebaum pereira,54,240,,MISSING_SOURCE_PLAYER
2024-25,andres garcia,31,,1457536,MISSING_RESEARCH_RECORD
2024-25,andres garcia,7,731,,MISSING_SOURCE_PLAYER
2024-25,andrew omobamidele,20,,983066,MISSING_RESEARCH_RECORD
2024-25,andrew robertson,14,335,,MISSING_SOURCE_PLAYER
2024-25,andrey nascimento dos santos,8,150,,MISSING_SOURCE_PLAYER
2024-25,andy robertson,1,,262911,MISSING_RESEARCH_RECORD
2024-25,angelo gabriel borges damaceno,8,151,,MISSING_SOURCE_PLAYER
2024-25,anthony elanga,20,,979232,MISSING_RESEARCH_RECORD
2024-25,anthony gordon,94,,914902,MISSING_RESEARCH_RECORD
2024-25,antoine semenyo,91,78,,MISSING_SOURCE_PLAYER
2024-25,antonee robinson,54,255,,MISSING_SOURCE_PLAYER
2024-25,antonin kinsky,8,,1031251,MISSING_RESEARCH_RECORD
2024-25,antony,3,,958380,MISSING_RESEARCH_RECORD
2024-25,archie gray,8,,1142335,MISSING_RESEARCH_RECORD
2024-25,archie harris,91,702,,MISSING_SOURCE_PLAYER
2024-25,armando broja,11,156,,MISSING_SOURCE_PLAYER
2024-25,armando broja,13,,996985,MISSING_RESEARCH_RECORD
2024-25,armando broja,8,156,,MISSING_SOURCE_PLAYER
2024-25,armel bella kotchap,20,456,,MISSING_SOURCE_PLAYER
2024-25,armel bella kotchap,39,,976025,MISSING_RESEARCH_RECORD
2024-25,arne slot,14,744,,MISSING_SOURCE_PLAYER
2024-25,asher agbinone,31,646,,MISSING_SOURCE_PLAYER
2024-25,ashley young,11,238,,MISSING_SOURCE_PLAYER
2024-25,ashley young,13,,10589,MISSING_RESEARCH_RECORD
2024-25,asmir begovic,11,624,,MISSING_SOURCE_PLAYER
2024-25,asmir begovic,13,,13918,MISSING_RESEARCH_RECORD
2024-25,axel disasi,11,,827243,MISSING_RESEARCH_RECORD
2024-25,axel disasi,31,,827243,MISSING_RESEARCH_RECORD
2024-25,axel disasi,7,167,,MISSING_SOURCE_PLAYER
2024-25,axel disasi,8,167,,MISSING_SOURCE_PLAYER
2024-25,ayden heaven,3,658,1445799,EXACT_NAME_TEAM
2024-25,ayden heaven,91,,1445799,MISSING_RESEARCH_RECORD
2024-25,ben brereton diaz,20,584,,MISSING_SOURCE_PLAYER
2024-25,ben brereton diaz,39,,867583,MISSING_RESEARCH_RECORD
2024-25,ben broggio,31,,1532899,MISSING_RESEARCH_RECORD
2024-25,ben broggio,7,679,,MISSING_SOURCE_PLAYER
2024-25,ben chilwell,31,160,,MISSING_SOURCE_PLAYER
2024-25,ben chilwell,8,160,,MISSING_SOURCE_PLAYER
2024-25,ben davies,8,,94758,MISSING_RESEARCH_RECORD
2024-25,ben doak,14,318,,MISSING_SOURCE_PLAYER
2024-25,ben mee,94,100,,MISSING_SOURCE_PLAYER
2024-25,ben white,91,,846036,MISSING_RESEARCH_RECORD
2024-25,ben winterburn,91,687,,MISSING_SOURCE_PLAYER
2024-25,benjamin arthur,94,705,,MISSING_SOURCE_PLAYER
2024-25,benjamin fredrick,94,786,,MISSING_SOURCE_PLAYER
2024-25,benjamin nelson,43,,1391844,MISSING_RESEARCH_RECORD
2024-25,benjamin white,3,24,,MISSING_SOURCE_PLAYER
2024-25,benoit badiashile,11,,904827,MISSING_RESEARCH_RECORD
2024-25,benoit badiashile,8,153,,MISSING_SOURCE_PLAYER
2024-25,bernd leno,54,248,,MISSING_SOURCE_PLAYER
2024-25,beto,13,,987489,MISSING_RESEARCH_RECORD
2024-25,bilal el khannouss,43,,1126569,MISSING_RESEARCH_RECORD
2024-25,bobby clark,14,315,,MISSING_SOURCE_PLAYER
2024-25,bobby de cordova reid,43,,151499,MISSING_RESEARCH_RECORD
2024-25,boubacar kamara,31,,826204,MISSING_RESEARCH_RECORD
2024-25,boubacar kamara,7,42,,MISSING_SOURCE_PLAYER
2024-25,boubakary soumare,43,,887581,MISSING_RESEARCH_RECORD
2024-25,brandon austin,8,,859896,MISSING_RESEARCH_RECORD
2024-25,brayden clarke,3,801,,MISSING_SOURCE_PLAYER
2024-25,brayden clarke,91,,1424625,MISSING_RESEARCH_RECORD
2024-25,brennan johnson,8,,1085180,MISSING_RESEARCH_RECORD
2024-25,bruno fernandes,3,,288205,MISSING_RESEARCH_RECORD
2024-25,bruno guimaraes,94,,866469,MISSING_RESEARCH_RECORD
2024-25,bryan mbeumo,94,99,,MISSING_SOURCE_PLAYER
2024-25,bukayo saka,3,17,,MISSING_SOURCE_PLAYER
2024-25,bukayo saka,91,,934235,MISSING_RESEARCH_RECORD
2024-25,caleb kporha,31,666,,MISSING_SOURCE_PLAYER
2024-25,caleb okoli,43,,967722,MISSING_RESEARCH_RECORD
2024-25,caleb wiley,8,575,,MISSING_SOURCE_PLAYER
2024-25,callan mckenna,91,727,,MISSING_SOURCE_PLAYER
2024-25,callum bates,11,678,,MISSING_SOURCE_PLAYER
2024-25,callum bates,13,,1438929,MISSING_RESEARCH_RECORD
2024-25,callum hudson odoi,20,,867442,MISSING_RESEARCH_RECORD
2024-25,callum olusesi,8,,1403190,MISSING_RESEARCH_RECORD
2024-25,callum wilson,94,,113956,MISSING_RESEARCH_RECORD
2024-25,calvin bassey,54,241,,MISSING_SOURCE_PLAYER
2024-25,cameron archer,20,27,,MISSING_SOURCE_PLAYER
2024-25,cameron archer,39,,993451,MISSING_RESEARCH_RECORD
2024-25,caoimhin kelleher,1,,827362,MISSING_RESEARCH_RECORD
