field_name,source_surface,resource,grain,family,player_status,player_reason,fixture_status,fixture_reason,team_club_status,team_club_reason,relationship_contract,identity_route,temporal_route
totalFoulsWon,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalFwdZonePass,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalHighClaim,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalKeeperSweeper,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalLaunches,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalLayoffs,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalLongBalls,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalLossesOfPossession,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalOffside,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalOppositionHalfPasses,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalOwnHalfPasses,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalPass,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalPasses,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalProgression,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalProgressiveBallCarriesDistance,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalPullBack,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalRedCard,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalRedCards,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalScoringAtt,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalShots,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalTackle,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalTackles,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalThroughBall,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalThrows,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalTouchesInOppositionBox,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalUnsuccessfulPassesExclCrossesAndCorners,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalYelCard,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
total_players,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
touches,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
touchesInOppBox,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
unsuccessfulCornersIntoBox,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
unsuccessfulCrossesAndCorners,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
unsuccessfulCrossesOpenPlay,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
unsuccessfulDribbles,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
unsuccessfulLaunches,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
unsuccessfulLayoffs,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
unsuccessfulLongPasses,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
unsuccessfulPassesOwnHalf,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
unsuccessfulShortPasses,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
unsuccessfulTouch,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
venue,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
wasFouled,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
weight_kg,FRL_LOCAL_CSV,squad,squad,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
winningGoal,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
wonContest,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
wonCorners,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
wonTackle,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
yellowCard,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
yellowCards,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
