season,source_player_id,source_player_name,source_position,source_appearances,source_starts,source_minutes,expected_goals,expected_assists,accurate_opposition_half_passes,forward_passes,recoveries,tackles_won
2021-22,155569,Daniel Amartey,Defender,28.0,23.0,2119.0,0.0226,0.3924,389.0,480.0,145.0,13.0
2021-22,155651,Adam Masina,Defender,15.0,13.0,1076.0,0.3177,0.6861,138.0,212.0,70.0,13.0
2021-22,156074,Rob Holding,Defender,15.0,9.0,840.0,0.3722,0.0496,117.0,157.0,49.0,9.0
2021-22,156683,Pierluigi Gollini,Goalkeeper,,,,,,,,,
2021-22,156689,Andreas Pereira,Midfielder,,,,,,,,,
2021-22,157668,Harry Winks,Midfielder,19.0,9.0,907.0,0.1146,1.8574,301.0,191.0,47.0,10.0
2021-22,157775,Ken Sema,Midfielder,18.0,7.0,845.0,0.1195,1.1254,76.0,69.0,53.0,6.0
2021-22,157882,Takumi Minamino,Midfielder,11.0,1.0,178.0,1.6391,0.598,47.0,13.0,13.0,2.0
2021-22,158534,Kyle Walker-Peters,Defender,32.0,29.0,2632.0,1.0809,3.3746,565.0,402.0,187.0,33.0
2021-22,159533,Adama Traoré,Forward,20.0,10.0,1063.0,3.0518,1.4465,188.0,53.0,49.0,3.0
2021-22,160987,Jean-Philippe Gbamin,Midfielder,3.0,1.0,66.0,,0.0032,7.0,6.0,4.0,1.0
2021-22,162651,Samir,Defender,19.0,19.0,1675.0,0.5018,0.1255,106.0,265.0,103.0,11.0
2021-22,164484,Zack Steffen,Goalkeeper,1.0,1.0,90.0,,0.0001,,16.0,8.0,
2021-22,164511,Yerry Mina,Defender,13.0,11.0,847.0,0.3105,0.0487,72.0,145.0,45.0,10.0
2021-22,164555,Vladimír Coufal,Defender,28.0,25.0,2211.0,0.8054,2.5952,463.0,544.0,131.0,25.0
2021-22,165153,Timo Werner,Forward,21.0,15.0,1286.0,6.8099,0.8353,225.0,61.0,37.0,4.0
2021-22,165808,Hélder Costa,Forward,1.0,,20.0,0.0075,0.001,1.0,,1.0,
2021-22,165809,Bernardo Silva,Midfielder,35.0,33.0,2859.0,6.6854,3.9998,1125.0,363.0,156.0,29.0
2021-22,166477,Timothy Castagne,Defender,27.0,22.0,2126.0,0.7149,1.0137,424.0,396.0,102.0,31.0
2021-22,166989,Youri Tielemans,Midfielder,32.0,29.0,2633.0,4.3845,3.7677,787.0,540.0,188.0,38.0
2021-22,167199,Thomas Partey,Midfielder,24.0,23.0,2032.0,2.8817,0.9007,542.0,351.0,153.0,29.0
2021-22,167767,Kenedy,Midfielder,1.0,1.0,59.0,0.0416,0.0598,21.0,10.0,8.0,2.0
2021-22,168399,Will Norris,Goalkeeper,,,,,,,,,
2021-22,168580,Ayoze Pérez,Forward,14.0,6.0,442.0,1.6012,0.628,77.0,45.0,21.0,2.0
2021-22,169187,Trent Alexander-Arnold,Defender,32.0,32.0,2853.0,2.377,13.0098,1150.0,898.0,235.0,23.0
2021-22,169359,Matt Targett,Defender,33.0,33.0,2873.0,0.5237,1.6275,510.0,571.0,145.0,44.0
2021-22,169593,Remi Matthews,Goalkeeper,,,,,,,,,
2021-22,170137,Allan Saint-Maximin,Forward,35.0,31.0,2809.0,5.1712,3.7636,409.0,152.0,110.0,8.0
2021-22,171099,Hassane Kamara,Defender,19.0,18.0,1625.0,0.1679,0.6712,212.0,374.0,153.0,34.0
2021-22,171270,Kieran Dowell,Midfielder,19.0,11.0,913.0,1.0546,0.9765,153.0,102.0,37.0,7.0
2021-22,171287,Joe Gomez,Defender,8.0,4.0,330.0,0.0229,0.497,116.0,77.0,19.0,6.0
2021-22,171314,Rúben Dias,Defender,29.0,27.0,2403.0,2.7216,1.8762,936.0,615.0,108.0,19.0
2021-22,171317,Rúben Neves,Midfielder,33.0,31.0,2662.0,1.1199,2.6677,778.0,500.0,243.0,37.0
2021-22,171771,Jan Bednarek,Defender,31.0,30.0,2631.0,2.2289,0.7247,362.0,564.0,177.0,15.0
2021-22,172632,Demarai Gray,Forward,34.0,28.0,2348.0,4.0141,3.5381,402.0,127.0,100.0,19.0
2021-22,172649,Dean Henderson,Goalkeeper,,,,,,,,,
2021-22,172780,James Maddison,Midfielder,35.0,28.0,2466.0,7.5552,3.9388,504.0,302.0,107.0,20.0
2021-22,172782,Josh Brownhill,Midfielder,35.0,32.0,2953.0,1.3663,3.2307,529.0,397.0,198.0,37.0
2021-22,172841,Saïd Benrahma,Forward,32.0,26.0,2184.0,4.8118,3.2599,429.0,173.0,128.0,17.0
2021-22,172850,Ben Chilwell,Defender,7.0,6.0,541.0,0.8936,0.7262,149.0,71.0,32.0,3.0
2021-22,173515,Kelechi Iheanacho,Forward,26.0,13.0,1259.0,3.6081,1.7197,186.0,80.0,42.0,7.0
2021-22,173807,Tom Davies,Midfielder,6.0,2.0,232.0,0.838,0.0528,31.0,34.0,9.0,1.0
2021-22,173818,Nathan Broadhead,Forward,,,,,,,,,
2021-22,173821,Tyler Roberts,Forward,23.0,7.0,977.0,2.3664,0.7475,120.0,86.0,47.0,7.0
2021-22,173904,Dávinson Sánchez,Defender,23.0,17.0,1626.0,2.071,1.0416,403.0,385.0,103.0,22.0
2021-22,173954,Jairo Riedewald,Midfielder,3.0,1.0,116.0,,0.0223,18.0,13.0,10.0,1.0
2021-22,174874,Joachim Andersen,Defender,34.0,32.0,2915.0,0.6581,1.9171,489.0,803.0,152.0,23.0
2021-22,174932,Sergi Canós,Midfielder,31.0,25.0,2094.0,2.9607,2.3337,248.0,298.0,183.0,25.0
2021-22,175592,Naby Keïta,Midfielder,23.0,14.0,1173.0,2.2094,2.1203,407.0,207.0,68.0,23.0
2021-22,176296,Ashley Fletcher,Forward,3.0,,28.0,0.5993,0.0062,3.0,3.0,2.0,1.0
2021-22,176297,Marcus Rashford,Forward,25.0,13.0,1232.0,2.8635,1.9945,223.0,83.0,44.0,5.0
2021-22,176413,Christian Pulisic,Midfielder,22.0,13.0,1286.0,4.9474,1.0894,267.0,95.0,53.0,7.0
2021-22,177815,Dominic Calvert-Lewin,Forward,17.0,15.0,1285.0,6.6792,1.2075,128.0,82.0,34.0,8.0
2021-22,178186,Jarrod Bowen,Forward,36.0,34.0,2987.0,11.9028,4.2955,418.0,160.0,151.0,20.0
2021-22,178301,Ollie Watkins,Forward,35.0,33.0,2955.0,11.7772,2.6273,377.0,145.0,66.0,13.0
2021-22,179018,Miguel Almirón,Midfielder,30.0,19.0,1720.0,1.7031,0.6226,263.0,133.0,96.0,29.0
2021-22,179268,Marc Cucurella,Defender,35.0,35.0,3092.0,0.6767,2.818,938.0,659.0,247.0,62.0
2021-22,179276,Mathias Normann,Midfielder,23.0,20.0,1652.0,0.9448,1.5302,228.0,315.0,106.0,21.0
2021-22,180135,Sean Longstaff,Midfielder,24.0,15.0,1461.0,0.7432,0.7601,238.0,186.0,95.0,34.0
2021-22,180151,Nikola Vlasic,Midfielder,19.0,6.0,554.0,1.331,0.5658,107.0,38.0,30.0,7.0
2021-22,180184,Donny van de Beek,Midfielder,15.0,5.0,552.0,1.0465,0.1727,131.0,89.0,42.0,11.0
2021-22,180736,Trevoh Chalobah,Defender,20.0,17.0,1449.0,1.126,0.5489,484.0,448.0,74.0,27.0
2021-22,180804,Axel Tuanzebe,Defender,9.0,6.0,505.0,0.1343,0.01,34.0,80.0,29.0,3.0
2021-22,180974,Joelinton,Midfielder,35.0,30.0,2558.0,3.2958,1.2913,457.0,254.0,181.0,38.0
2021-22,182436,Ben Woodburn,Midfielder,,,,,,,,,
2021-22,183656,Josh Dasilva,Midfielder,9.0,2.0,252.0,0.0773,0.2824,38.0,29.0,23.0,1.0
2021-22,184029,Martin Ødegaard,Midfielder,36.0,32.0,2791.0,4.913,5.3916,878.0,403.0,162.0,21.0
2021-22,184341,Mason Mount,Midfielder,32.0,27.0,2364.0,8.0126,6.8535,770.0,313.0,107.0,16.0
2021-22,184349,Ryan Sessegnon,Midfielder,15.0,13.0,1052.0,0.3152,2.435,159.0,94.0,40.0,19.0
2021-22,184667,Victor Lindelöf,Defender,28.0,26.0,2355.0,0.2046,0.804,339.0,455.0,161.0,11.0
2021-22,184704,Marvelous Nakamba,Midfielder,16.0,10.0,905.0,,0.1524,151.0,123.0,82.0,19.0
2021-22,184754,Hwang Hee-Chan,Forward,30.0,20.0,1819.0,4.4161,1.3025,303.0,114.0,92.0,13.0
2021-22,189627,Dimitris Giannoulis,Defender,18.0,14.0,1166.0,0.1123,0.9872,159.0,220.0,105.0,21.0
2021-22,191866,Kristoffer Ajer,Defender,24.0,23.0,1987.0,0.7707,1.8498,226.0,389.0,109.0,18.0
2021-22,192290,Connor Roberts,Midfielder,21.0,19.0,1691.0,0.3843,1.5079,271.0,277.0,82.0,13.0
2021-22,192303,Christoph Zimmermann,Defender,3.0,2.0,157.0,0.0473,0.0091,13.0,38.0,11.0,3.0
2021-22,192895,Kieran Tierney,Defender,22.0,22.0,1918.0,0.5908,1.6954,452.0,322.0,85.0,14.0
2021-22,193111,Todd Cantwell,Midfielder,8.0,5.0,440.0,0.1425,0.3809,72.0,37.0,22.0,13.0
2021-22,193488,Anwar El Ghazi,Forward,11.0,4.0,394.0,1.0559,0.3856,61.0,32.0,22.0,5.0
2021-22,193645,Robin Koch,Defender,20.0,17.0,1574.0,0.785,0.3152,181.0,263.0,104.0,13.0
2021-22,194010,Rico Henry,Defender,34.0,33.0,2784.0,1.8881,2.2323,407.0,405.0,189.0,20.0
2021-22,194164,Mason Holgate,Defender,25.0,23.0,2133.0,1.3484,0.2506,177.0,400.0,105.0,18.0
2021-22,194252,Steven Bergwijn,Forward,25.0,4.0,550.0,2.531,1.1997,104.0,31.0,22.0,2.0
2021-22,194634,Diogo Jota,Forward,35.0,27.0,2372.0,16.3643,3.4503,455.0,201.0,100.0,18.0
2021-22,194799,Jamal Lewis,Defender,5.0,4.0,263.0,,0.0186,29.0,36.0,13.0,6.0
2021-22,195546,Emiliano Buendía,Midfielder,35.0,22.0,1901.0,3.3735,4.1666,478.0,235.0,110.0,18.0
2021-22,195728,Alex Král,Midfielder,1.0,,1.0,,,,,1.0,
2021-22,195735,Nicolas Pépé,Forward,20.0,5.0,681.0,2.8289,1.0387,212.0,56.0,43.0,5.0
2021-22,195851,Scott McTominay,Midfielder,30.0,28.0,2392.0,1.3807,1.981,601.0,378.0,171.0,33.0
2021-22,197365,Eric Bailly,Defender,4.0,3.0,217.0,,0.0072,14.0,40.0,10.0,4.0
2021-22,197464,Nathaniel Phillips,Defender,,,,,,,,,
2021-22,197469,Hamza Choudhury,Midfielder,6.0,4.0,287.0,0.0224,0.007,24.0,47.0,15.0,3.0
2021-22,198044,Harry Lewis,Goalkeeper,,,,,,,,,
2021-22,198826,Ben Godfrey,Defender,23.0,23.0,2031.0,1.3885,0.7014,216.0,309.0,94.0,32.0
2021-22,198869,Ben White,Defender,32.0,32.0,2880.0,1.106,0.9167,486.0,672.0,158.0,23.0
2021-22,199249,Sergio Reguilón,Defender,25.0,22.0,1922.0,3.0429,3.7697,377.0,231.0,99.0,24.0
2021-22,199584,Japhet Tanganga,Defender,11.0,10.0,740.0,0.4397,0.4135,135.0,110.0,24.0,8.0
2021-22,199670,Odsonne Édouard,Forward,28.0,18.0,1567.0,6.383,1.6097,209.0,91.0,62.0,10.0
2021-22,199796,Matty Cash,Defender,38.0,38.0,3380.0,2.6609,2.4148,441.0,489.0,190.0,50.0
2021-22,199798,Ezri Konsa,Defender,29.0,29.0,2481.0,1.5763,0.5374,198.0,360.0,105.0,15.0
2021-22,200089,Joe Willock,Midfielder,29.0,24.0,2042.0,3.1836,0.5634,266.0,157.0,121.0,37.0
2021-22,200402,Nélson Semedo,Defender,25.0,25.0,2137.0,1.6123,1.3806,450.0,327.0,155.0,39.0
2021-22,200439,Ché Adams,Forward,30.0,23.0,2041.0,7.118,1.6672,222.0,126.0,70.0,6.0
2021-22,200600,Daniel Podence,Forward,26.0,15.0,1481.0,2.0487,3.1918,299.0,170.0,79.0,11.0
2021-22,200617,Daniel James,Midfielder,34.0,31.0,2500.0,6.0738,1.6886,239.0,130.0,86.0,15.0
2021-22,200641,Reiss Nelson,Forward,1.0,,19.0,0.0542,0.0805,7.0,3.0,2.0,
2021-22,200720,Caoimhín Kelleher,Goalkeeper,2.0,2.0,180.0,,0.0003,2.0,20.0,17.0,1.0
2021-22,200826,Giovani Lo Celso,Midfielder,9.0,2.0,233.0,0.6144,0.3418,80.0,32.0,11.0,4.0
2021-22,201666,Harvey Barnes,Midfielder,32.0,24.0,2105.0,5.6382,3.1675,386.0,179.0,93.0,16.0
2021-22,202993,Rodrigo Bentancur,Midfielder,17.0,16.0,1365.0,0.7967,1.3658,485.0,219.0,88.0,18.0
2021-22,203341,Wilfred Ndidi,Midfielder,19.0,18.0,1619.0,0.7383,0.2259,292.0,295.0,165.0,32.0
2021-22,203368,Frédéric Guilbert,Defender,,,,,,,,,
2021-22,203389,Nathan Tella,Forward,14.0,10.0,811.0,0.6102,0.3173,81.0,56.0,54.0,9.0
2021-22,204480,Declan Rice,Midfielder,36.0,35.0,3178.0,1.1355,1.5348,1054.0,583.0,286.0,42.0
2021-22,204580,Vitaly Janelt,Midfielder,31.0,27.0,2307.0,2.3636,1.9666,407.0,341.0,143.0,32.0
2021-22,204676,Andi Zeqiri,Forward,,,,,,,,,
2021-22,204716,Ibrahima Konaté,Defender,11.0,11.0,990.0,0.2034,0.1563,269.0,286.0,64.0,10.0
2021-22,204727,Malang Sarr,Defender,8.0,6.0,546.0,0.0361,0.2754,182.0,169.0,36.0,7.0
2021-22,205533,Eddie Nketiah,Forward,21.0,8.0,824.0,4.2029,0.756,125.0,38.0,27.0,4.0
2021-22,205651,Gabriel Jesus,Forward,28.0,21.0,1878.0,9.7837,3.5179,481.0,98.0,76.0,12.0
2021-22,205836,Saman Ghoddos,Forward,17.0,4.0,528.0,0.5056,0.9754,87.0,67.0,36.0,10.0
2021-22,206325,Oleksandr Zinchenko,Defender,15.0,10.0,1044.0,0.4642,2.4962,596.0,287.0,65.0,14.0
2021-22,206915,Curtis Jones,Midfielder,15.0,10.0,855.0,0.9108,0.4992,330.0,144.0,54.0,9.0
2021-22,207283,Mathias Jensen,Midfielder,31.0,19.0,1600.0,3.1101,3.3831,349.0,227.0,100.0,18.0
2021-22,208706,Bruno Guimarães,Midfielder,17.0,11.0,1033.0,3.1797,1.3791,234.0,129.0,81.0,23.0
2021-22,208973,Francisco Sierralta,Defender,5.0,5.0,428.0,0.0568,0.004,18.0,56.0,17.0,3.0
2021-22,209036,Marc Guéhi,Defender,36.0,36.0,3223.0,2.4769,0.9588,539.0,858.0,192.0,17.0
2021-22,209042,Oliver Skipp,Midfielder,18.0,14.0,1348.0,0.2383,1.0665,417.0,223.0,77.0,19.0
2021-22,209045,Taylor Richards,Midfielder,2.0,,23.0,0.0153,0.0209,15.0,5.0,3.0,
2021-22,209046,Callum Hudson-Odoi,Forward,15.0,11.0,966.0,2.4726,1.8504,242.0,77.0,39.0,10.0
2021-22,209243,Jadon Sancho,Forward,29.0,20.0,1902.0,3.6215,3.6464,570.0,173.0,112.0,8.0
2021-22,209244,Phil Foden,Midfielder,28.0,24.0,2133.0,9.4443,5.3256,686.0,144.0,83.0,8.0
2021-22,209288,Tom McGill,Goalkeeper,,,,,,,,,
2021-22,209289,Emile Smith Rowe,Midfielder,33.0,21.0,1920.0,5.9882,2.2595,475.0,164.0,105.0,7.0
2021-22,209418,Tobi Omole,Defender,,,,,,,,,
2021-22,212319,Richarlison,Forward,30.0,28.0,2526.0,9.6014,2.0952,252.0,136.0,114.0,23.0
2021-22,212325,Pierre Lees-Melou,Midfielder,33.0,27.0,2270.0,1.6192,2.4446,399.0,306.0,181.0,36.0
2021-22,212721,Lyanco,Defender,15.0,9.0,906.0,0.2675,0.0816,85.0,179.0,73.0,15.0
2021-22,212723,Milot Rashica,Midfielder,31.0,25.0,2236.0,2.6085,2.3737,235.0,112.0,110.0,19.0
2021-22,213345,Wesley,Forward,1.0,,1.0,,0.0018,2.0,1.0,,
2021-22,213482,Yan Valery,Defender,5.0,3.0,369.0,0.037,0.0881,49.0,67.0,27.0,6.0
2021-22,213687,Charlie Goode,Defender,6.0,4.0,448.0,0.0602,0.6567,57.0,95.0,30.0,5.0
2021-22,214048,Maximilian Kilman,Defender,30.0,30.0,2688.0,1.1476,0.3647,448.0,658.0,155.0,26.0
2021-22,214225,Joe Rodon,Defender,3.0,,87.0,,0.0019,6.0,14.0,3.0,
2021-22,214285,Kostas Tsimikas,Defender,13.0,9.0,873.0,0.6206,1.8684,280.0,181.0,62.0,12.0
2021-22,214466,Will Smallbone,Midfielder,4.0,2.0,133.0,0.0513,0.0466,9.0,13.0,12.0,4.0
2021-22,214572,Brandon Austin,Goalkeeper,,,,,,,,,
2021-22,214590,Aaron Wan-Bissaka,Defender,20.0,20.0,1794.0,0.327,0.8772,392.0,350.0,126.0,36.0
2021-22,215059,Robert Sánchez,Goalkeeper,37.0,37.0,3329.0,,0.2266,106.0,666.0,326.0,1.0
2021-22,215136,Neco Williams,Defender,1.0,,7.0,,0.4735,4.0,,,
2021-22,215379,Elliot Anderson,Midfielder,,,,,,,,,
2021-22,215413,Kiernan Dewsbury-Hall,Midfielder,28.0,23.0,2105.0,1.232,2.5701,578.0,334.0,155.0,24.0
2021-22,215439,Tomás Soucek,Midfielder,35.0,34.0,3062.0,5.4983,1.8214,521.0,463.0,176.0,32.0
2021-22,215476,Josh Sargent,Forward,26.0,18.0,1578.0,2.4638,1.2432,176.0,90.0,70.0,14.0
2021-22,215610,Marcel Lavinier,Defender,,,,,,,,,
2021-22,215711,Leon Bailey,Forward,18.0,7.0,756.0,1.5277,1.0507,116.0,38.0,38.0,11.0
2021-22,216051,Diogo Dalot,Defender,24.0,19.0,1799.0,0.5545,1.2633,424.0,360.0,151.0,41.0
2021-22,216620,Marcus Forss,Forward,7.0,1.0,203.0,0.32,0.0172,13.0,12.0,4.0,3.0
2021-22,216646,Yoane Wissa,Forward,30.0,12.0,1273.0,3.372,1.0322,122.0,68.0,58.0,6.0
2021-22,217593,Pablo Fornals,Midfielder,36.0,32.0,2799.0,4.6391,4.5153,705.0,444.0,182.0,28.0
2021-22,218031,Çaglar Söyüncü,Defender,28.0,28.0,2498.0,1.0463,0.2476,385.0,708.0,164.0,30.0
2021-22,218997,Ellis Simms,Forward,1.0,1.0,62.0,,0.0075,4.0,3.0,1.0,
2021-22,219352,Ademola Lookman,Forward,26.0,16.0,1457.0,4.4969,1.8314,260.0,104.0,102.0,14.0
2021-22,219847,Kai Havertz,Forward,29.0,22.0,1810.0,8.7377,1.6783,397.0,111.0,62.0,8.0
2021-22,219924,Issa Diop,Defender,13.0,10.0,962.0,0.1053,0.5809,106.0,194.0,55.0,8.0
2021-22,219937,Rhys Williams,Defender,,,,,,,,,
2021-22,219961,Raphinha,Forward,35.0,34.0,2922.0,10.1273,6.1945,511.0,341.0,166.0,29.0
2021-22,220394,Tommy Doyle,Midfielder,,,,,,,,,
2021-22,220566,Rodri,Midfielder,33.0,33.0,2887.0,2.2922,2.6897,1523.0,590.0,292.0,43.0
2021-22,220627,James Justin,Defender,13.0,11.0,997.0,0.3325,0.6539,212.0,195.0,62.0,13.0
2021-22,220682,Arthur Okonkwo,Goalkeeper,,,,,,,,,
2021-22,220684,Aji Alese,Defender,,,,,,,,,
2021-22,220686,Bali Mumba,Defender,1.0,,45.0,,0.0014,2.0,4.0,2.0,1.0
2021-22,220688,Mason Greenwood,Forward,18.0,16.0,1278.0,4.2775,1.3369,264.0,90.0,55.0,9.0
2021-22,220695,Paris Maghoma,Midfielder,,,,,,,,,
2021-22,221239,Keinan Davis,Forward,1.0,,11.0,,0.0003,2.0,1.0,,
2021-22,221399,Jack Harrison,Forward,35.0,32.0,2648.0,4.3537,2.5431,398.0,283.0,170.0,37.0
2021-22,221610,Jamie Shackleton,Defender,14.0,7.0,707.0,0.1718,0.0978,128.0,114.0,50.0,16.0
2021-22,221632,Cristian Romero,Defender,22.0,21.0,1846.0,0.4965,0.4913,325.0,483.0,148.0,39.0
2021-22,222017,Conor Coventry,Midfielder,,,,,,,,,
2021-22,222018,Ben Johnson,Defender,20.0,16.0,1398.0,0.1753,0.4498,217.0,296.0,78.0,16.0
2021-22,222531,Morgan Gibbs-White,Midfielder,2.0,,7.0,0.1404,0.0036,5.0,3.0,2.0,
2021-22,222564,Trincão,Forward,28.0,16.0,1339.0,3.7245,1.5728,248.0,64.0,73.0,15.0
2021-22,222694,Pascal Struijk,Defender,29.0,22.0,2051.0,1.4226,0.2096,279.0,440.0,161.0,39.0
2021-22,223081,Kristoffer Klaesson,Goalkeeper,1.0,,35.0,,0.0001,,5.0,4.0,
2021-22,223337,Jamie Bowden,Midfielder,,,,,,,,,
2021-22,223340,Bukayo Saka,Forward,38.0,36.0,2991.0,10.7707,6.8507,671.0,228.0,141.0,21.0
2021-22,223723,Takehiro Tomiyasu,Defender,21.0,20.0,1682.0,0.614,1.1432,400.0,389.0,89.0,17.0
2021-22,223824,Reece Hannam,Defender,,,,,,,,,
2021-22,224967,Vitalii Mykolenko,Defender,13.0,12.0,1056.0,0.5284,0.8454,153.0,145.0,64.0,15.0
2021-22,225000,Dion Sanderson,Defender,,,,,,,,,
2021-22,225321,Aaron Ramsdale,Goalkeeper,34.0,34.0,3060.0,,0.0458,108.0,643.0,303.0,1.0
2021-22,225702,Samuel Kalu,Forward,4.0,2.0,222.0,0.3993,0.0968,41.0,17.0,9.0,2.0
2021-22,225796,Reece James,Defender,26.0,22.0,1865.0,3.1224,4.7579,814.0,320.0,99.0,25.0
2021-22,225902,Boubakary Soumaré,Midfielder,19.0,12.0,1100.0,0.3783,0.2716,231.0,154.0,62.0,13.0
2021-22,226597,Gabriel Magalhães,Defender,35.0,35.0,3068.0,3.1832,0.5728,573.0,644.0,178.0,30.0
2021-22,226956,Mads Roerslev,Defender,21.0,12.0,1233.0,0.3768,0.7946,111.0,124.0,54.0,12.0
2021-22,227127,Yves Bissouma,Midfielder,26.0,25.0,2116.0,0.934,0.6707,497.0,245.0,161.0,49.0
2021-22,227560,Peter Etebo,Midfielder,9.0,4.0,397.0,0.0619,0.1601,62.0,44.0,31.0,8.0
2021-22,228044,Mads Bech,Defender,11.0,9.0,833.0,0.0678,0.3437,103.0,193.0,41.0,7.0
2021-22,228286,Édouard Mendy,Goalkeeper,34.0,34.0,3060.0,,0.0115,50.0,388.0,219.0,
2021-22,229415,Jon McCracken,Goalkeeper,,,,,,,,,
2021-22,230046,Douglas Luiz,Midfielder,34.0,31.0,2720.0,1.9606,2.1815,624.0,436.0,183.0,39.0
2021-22,230251,Emmanuel Dennis,Forward,33.0,30.0,2589.0,7.3463,2.0665,300.0,168.0,125.0,35.0
2021-22,231065,Ethan Pinnock,Defender,32.0,32.0,2697.0,1.1931,1.4425,313.0,661.0,141.0,35.0
2021-22,231372,Tanguy Ndombélé,Midfielder,9.0,6.0,486.0,0.4418,0.5196,138.0,63.0,27.0,7.0
2021-22,231747,Jean-Philippe Mateta,Forward,22.0,13.0,1148.0,5.827,0.5663,95.0,46.0,30.0,4.0
2021-22,232185,Ismaïla Sarr,Forward,22.0,21.0,1864.0,4.7857,2.3298,237.0,99.0,88.0,7.0
2021-22,232223,Folarin Balogun,Forward,2.0,1.0,70.0,0.2219,0.014,4.0,3.0,2.0,1.0
2021-22,232245,Zak Swanson,Defender,,,,,,,,,
2021-22,232247,Dominic Thompson,Defender,2.0,2.0,148.0,0.0634,0.0036,8.0,20.0,5.0,
2021-22,232351,Ryan Giles,Defender,,,,,,,,,
2021-22,232391,Jeremy Ngakia,Defender,16.0,9.0,900.0,0.0858,0.5896,120.0,178.0,56.0,18.0
2021-22,232413,Eberechi Eze,Midfielder,13.0,6.0,602.0,0.443,0.8075,133.0,72.0,38.0,6.0
2021-22,232423,Nathan Ferguson,Defender,1.0,,8.0,,,,3.0,,
2021-22,232620,Lewis Brunt,Defender,1.0,,23.0,,0.0028,11.0,,2.0,
2021-22,232653,Jacob Ramsey,Midfielder,34.0,29.0,2476.0,4.0397,2.286,538.0,292.0,126.0,44.0
2021-22,232787,Conor Gallagher,Midfielder,34.0,33.0,2851.0,,,518.0,293.0,187.0,38.0
2021-22,232792,Tariq Lamptey,Defender,30.0,16.0,1556.0,0.8438,2.8711,345.0,114.0,100.0,25.0
2021-22,232826,Anthony Gordon,Forward,35.0,25.0,2283.0,3.4457,3.0883,349.0,162.0,116.0,32.0
2021-22,232937,Brandon Williams,Defender,26.0,23.0,2123.0,0.24,1.3792,327.0,356.0,158.0,37.0
2021-22,232980,Max Aarons,Defender,34.0,32.0,2882.0,0.8257,1.6749,395.0,456.0,154.0,44.0
2021-22,233425,Aaron Connolly,Forward,4.0,1.0,155.0,0.3557,0.1416,11.0,3.0,7.0,
2021-22,235382,Steven Alzate,Midfielder,9.0,5.0,405.0,0.0685,0.2487,107.0,66.0,39.0,4.0
2021-22,235546,Jacob Sørensen,Midfielder,10.0,6.0,601.0,0.4778,0.1329,81.0,105.0,48.0,11.0
2021-22,240143,Ibrahima Diallo,Midfielder,23.0,10.0,1018.0,0.4348,0.329,236.0,132.0,77.0,11.0
2021-22,240514,Kjell Scherpen,Goalkeeper,,,,,,,,,
2021-22,240796,Álvaro Fernández,Goalkeeper,12.0,12.0,1080.0,,0.0186,52.0,272.0,127.0,
2021-22,241157,Emerson Royal,Defender,31.0,26.0,2289.0,1.451,3.0044,488.0,311.0,152.0,47.0
2021-22,242058,Moise Kean,Forward,1.0,,1.0,,,,,1.0,
2021-22,242183,James Morris,Defender,,,,,,,,,
2021-22,242510,Louie Moulden,Goalkeeper,,,,,,,,,
2021-22,243016,Alexis Mac Allister,Midfielder,33.0,22.0,2116.0,6.3384,2.5795,584.0,292.0,149.0,40.0
2021-22,243505,Jakub Moder,Midfielder,28.0,19.0,1702.0,2.59,2.2056,377.0,256.0,107.0,25.0
2021-22,243568,Billy Gilmour,Midfielder,24.0,21.0,1858.0,,,469.0,337.0,124.0,21.0
2021-22,243571,Nathan Patterson,Defender,,,,,,,,,
2021-22,244560,Romain Perraud,Defender,20.0,18.0,1625.0,0.5475,0.5082,258.0,228.0,77.0,22.0
2021-22,244619,Luke Thomas,Defender,22.0,21.0,1912.0,0.1462,1.3043,379.0,467.0,97.0,31.0
2021-22,244716,Cucho Hernández,Forward,25.0,11.0,1140.0,2.4742,1.1163,170.0,117.0,65.0,5.0
2021-22,244723,Tyrick Mitchell,Defender,36.0,35.0,3102.0,0.2199,1.7222,549.0,802.0,237.0,57.0
2021-22,244731,Luis Díaz,Forward,13.0,11.0,960.0,3.5539,1.4813,297.0,72.0,54.0,7.0
2021-22,244851,Cole Palmer,Midfielder,4.0,1.0,122.0,0.4228,0.2687,37.0,8.0,3.0,1.0
2021-22,245419,Patson Daka,Forward,23.0,13.0,1161.0,4.1913,0.8141,107.0,49.0,29.0,10.0
2021-22,245923,Luke Cundle,Midfielder,4.0,2.0,180.0,,0.2402,39.0,22.0,12.0,3.0
2021-22,247632,Pedro Neto,Forward,13.0,5.0,465.0,1.5123,0.9086,128.0,31.0,21.0,4.0
2021-22,248164,Viljami Sinisalo,Goalkeeper,,,,,,,,,
2021-22,248853,Dynel Simeu,Defender,,,,,,,,,
2021-22,248865,Armstrong Oko-Flex,Forward,,,,,,,,,
2021-22,248937,Sam Greenwood,Forward,7.0,1.0,232.0,0.2893,0.0451,24.0,25.0,14.0,5.0
2021-22,423649,Enock Mwepu,Midfielder,18.0,12.0,994.0,2.0872,0.8304,162.0,115.0,70.0,12.0
2021-22,428580,Frank Onyeka,Midfielder,20.0,12.0,1050.0,0.7988,0.4156,124.0,96.0,69.0,17.0
2021-22,428610,Bruno Jordão,Midfielder,,,,,,,,,
