frl_season,frl_fixture_id,frl_fpl_fixture_key,frl_fpl_player_key,frl_fpl_gameweek,frl_player_identity_key,frl_player_identity_status,frl_player_identity_route,frl_team_id,frl_opponent_team_id,frl_was_home,frl_fixture_relationship_status,frl_team_relationship_status,frl_observation_status,frl_participation_status,source_release_sha,source_repository,source_path,source_sha256,source_retrieved_at,source_element,source_position,source_player_code,source_first_name,source_second_name,source_fixture_code,source_total_points,source_modified,source_minutes,source_goals_scored,source_assists,source_clean_sheets,source_goals_conceded,source_own_goals,source_penalties_saved,source_penalties_missed,source_yellow_cards,source_red_cards,source_saves,source_bonus,source_bps,source_influence,source_creativity,source_threat,source_ict_index,source_clearances_blocks_interceptions,source_recoveries,source_tackles,source_defensive_contribution,source_starts,source_expected_goals,source_expected_assists,source_expected_goal_involvements,source_expected_goals_conceded,source_value,source_transfers_balance,source_selected,source_transfers_in,source_transfers_out,source_team_code
2026-27,4,4,340,1,player_match:945806,SOURCE_NATIVE_VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_SOURCE_NATIVE_PLAYER,88,1,true,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,340,MID,462635,Joe,Gelhardt,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1365,0,0,88
2026-27,4,4,412,1,player_match:964753,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,STARTED,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,412,GKP,465247,Senne,Lammens,2645198,1,False,90,0,0,0,2,0,0,0,0,0,2,0,7,20.2,0.0,0.0,2.0,2,8,0,0,1,0.00,0.00,0.00,1.01,50,0,1497029,0,0,1
2026-27,4,4,413,1,player_match:815890,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,413,GKP,451302,Altay,Bayındır,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,2353,0,0,1
2026-27,4,4,414,1,player_match:18122,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,414,GKP,21205,Tom,Heaton,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,9078,0,0,1
2026-27,4,4,415,1,player_match:1397168,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,STARTED,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,415,MID,596777,Patrick,Dorgu,2645198,0,False,45,0,0,0,2,0,0,0,1,0,0,0,-11,0.0,1.2,16.0,0.7,1,0,0,1,1,0.47,0.03,0.50,0.92,60,0,121744,0,0,1
2026-27,4,4,416,1,player_match:803031,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,416,DEF,209365,Matthijs,de Ligt,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,2274,0,0,1
2026-27,4,4,417,1,player_match:843200,SOURCE_NATIVE_VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_SOURCE_NATIVE_PLAYER,1,88,false,VERIFIED,VERIFIED,OBSERVED,SUBSTITUTE_APPEARANCE,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,417,DEF,216051,Diogo,Dalot Teixeira,2645198,1,False,10,0,0,0,0,0,0,0,0,0,0,0,6,7.6,11.3,0.0,1.9,1,1,2,3,0,0.00,0.00,0.00,0.00,50,0,246316,0,0,1
2026-27,4,4,418,1,player_match:149380,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,STARTED,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,418,DEF,95658,Harry,Maguire,2645198,1,False,90,0,0,0,2,0,0,0,0,0,0,0,15,25.4,28.6,19.0,7.3,4,5,0,4,1,0.04,0.40,0.44,1.01,50,0,1650905,0,0,1
2026-27,4,4,419,1,player_match:859999,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,419,DEF,221820,Lisandro,Martínez,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,115360,0,0,1
2026-27,4,4,420,1,player_match:1153315,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,420,DEF,550864,Leny,Yoro,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,62047,0,0,1
2026-27,4,4,421,1,player_match:1445799,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,STARTED,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,421,DEF,606745,Ayden,Heaven,2645198,1,False,90,0,0,0,2,0,0,0,0,0,0,0,5,6.8,2.6,11.0,2.0,1,4,1,2,1,0.12,0.04,0.16,1.01,45,0,33647,0,0,1
2026-27,4,4,422,1,player_match:847030,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,STARTED,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,422,DEF,230001,Noussair,Mazraoui,2645198,1,False,79,0,0,0,2,0,0,0,0,0,0,0,8,17.4,29.4,9.0,5.6,4,3,1,5,1,0.22,0.05,0.27,1.01,45,0,56217,0,0,1
2026-27,4,4,423,1,player_match:190839,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,STARTED,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,423,DEF,106760,Luke,Shaw,2645198,1,False,90,0,0,0,2,0,0,0,0,0,0,0,13,25.2,59.2,6.0,9.0,3,3,1,4,1,0.00,0.26,0.26,1.01,45,0,1947696,0,0,1
2026-27,4,4,424,1,player_match:1461595,SOURCE_NATIVE_VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_SOURCE_NATIVE_PLAYER,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,424,DEF,577974,Harry,Amass,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,18310,0,0,1
2026-27,4,4,425,1,player_match:1142182,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,425,DEF,547676,Tyler,Fredricson,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,2582,0,0,1
2026-27,4,4,426,1,player_match:288205,SOURCE_NATIVE_VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_SOURCE_NATIVE_PLAYER,1,88,false,VERIFIED,VERIFIED,OBSERVED,STARTED,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,426,MID,141746,Bruno,Borges Fernandes,2645198,2,False,90,0,0,0,2,0,0,0,0,0,0,0,18,20.2,55.4,17.0,9.3,1,5,0,6,1,0.08,0.26,0.34,1.01,120,0,4653303,0,0,1
2026-27,4,4,427,1,player_match:927083,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,STARTED,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,427,MID,446008,Bryan,Mbeumo,2645198,2,False,90,0,0,0,2,0,0,0,0,0,0,0,12,9.6,28.1,49.0,8.7,0,4,0,4,1,0.50,0.23,0.73,1.01,80,0,3492739,0,0,1
2026-27,4,4,428,1,player_match:886363,SOURCE_NATIVE_VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_SOURCE_NATIVE_PLAYER,1,88,false,VERIFIED,VERIFIED,OBSERVED,STARTED,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,428,MID,430871,Matheus,Santos Carneiro da Cunha,2645198,2,False,79,0,0,0,2,0,0,0,0,0,0,0,14,5.4,28.2,35.0,6.9,0,3,0,3,1,0.24,0.21,0.45,1.01,80,0,901042,0,0,1
2026-27,4,4,429,1,player_match:814590,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,SUBSTITUTE_APPEARANCE,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,429,MID,176297,Marcus,Rashford,2645198,1,False,45,0,0,0,0,0,0,0,0,0,0,0,9,11.6,48.6,4.0,6.4,0,1,0,1,0,0.00,0.10,0.10,0.09,70,0,134653,0,0,1
2026-27,4,4,430,1,player_match:836694,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,430,MID,184341,Mason,Mount,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,3202,0,0,1
2026-27,4,4,431,1,player_match:971037,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,431,MID,493250,Amad,Diallo,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,0,145627,0,0,1
2026-27,4,4,432,1,player_match:1142175,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,SUBSTITUTE_APPEARANCE,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,432,MID,516895,Kobbie,Mainoo,2645198,1,False,23,0,0,0,0,0,0,0,0,0,0,0,7,2.8,2.5,2.0,0.7,0,1,0,1,0,0.07,0.01,0.08,0.07,55,0,89014,0,0,1
2026-27,4,4,433,1,player_match:846425,SOURCE_NATIVE_VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_SOURCE_NATIVE_PLAYER,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,433,MID,232112,Manuel,Ugarte Ribeiro,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,333,0,0,1
2026-27,4,4,434,1,player_match:1402726,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,434,MID,547037,Jack,Fletcher,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1008,0,0,1
2026-27,4,4,435,1,player_match:1465865,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,SUBSTITUTE_APPEARANCE,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,435,MID,576628,Shea,Lacey,2645198,1,False,10,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.00,50,0,4147,0,0,1
2026-27,4,4,436,1,player_match:1084356,SOURCE_NATIVE_VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_SOURCE_NATIVE_PLAYER,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,436,MID,490881,Toby,Collyer,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1568,0,0,1
2026-27,4,4,437,1,player_match:1545190,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,437,MID,576620,Bendito,Mantato,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,16079,0,0,1
2026-27,4,4,438,1,player_match:1402850,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,438,MID,519913,Tyler,Fletcher,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,31336,0,0,1
2026-27,4,4,439,1,player_match:986397,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,SUBSTITUTE_APPEARANCE,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,439,FWD,485711,Benjamin,Sesko,2645198,1,False,23,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,9.0,0.9,0,0,0,0,0,0.04,0.00,0.04,0.07,70,0,114788,0,0,1
2026-27,4,4,440,1,player_match:917007,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,440,FWD,458249,Joshua,Zirkzee,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,56060,0,0,1
2026-27,4,4,441,1,player_match:1566204,SOURCE_NATIVE_VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_SOURCE_NATIVE_PLAYER,1,88,false,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,441,FWD,596047,Chido,Obi,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,100521,0,0,1
2026-27,4,4,556,1,player_match:368134,VERIFIED,FPL_PLAYER_CODE_TO_PLAYER_MATCH_PL_CODE_TO_REGISTERED_SOURCE_PLAYER_ID,88,1,true,VERIFIED,VERIFIED,OBSERVED,SUBSTITUTE_APPEARANCE,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,556,DEF,169359,Matt,Targett,2645198,1,False,5,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.0,0.0,0.0,0,1,0,0,0,0.00,0.00,0.00,0.07,40,0,218902,0,0,88
2026-27,4,4,563,1,fpl_player:445028,SOURCE_NATIVE_VERIFIED,SOURCE_NATIVE_FPL_PLAYER_CODE,88,1,true,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,563,MID,445028,Hidemasa,Morita,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,2175,0,0,88
2026-27,4,4,572,1,fpl_player:473284,SOURCE_NATIVE_VERIFIED,SOURCE_NATIVE_FPL_PLAYER_CODE,88,1,true,VERIFIED,VERIFIED,OBSERVED,STARTED,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,572,GKP,473284,Konstantinos,Tzolakis,2645198,10,False,90,0,0,1,0,0,0,0,0,0,5,3,41,34.6,0.0,0.0,3.5,0,22,0,0,1,0.00,0.00,0.00,1.83,45,0,48305,0,0,88
2026-27,4,4,574,1,fpl_player:552946,SOURCE_NATIVE_VERIFIED,SOURCE_NATIVE_FPL_PLAYER_CODE,88,1,true,VERIFIED,VERIFIED,OBSERVED,REGISTERED_ZERO_MINUTES,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,574,MID,552946,Jens,Hjertø-Dahl,2645198,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,7500,0,0,88
2026-27,4,4,576,1,fpl_player:608227,SOURCE_NATIVE_VERIFIED,SOURCE_NATIVE_FPL_PLAYER_CODE,88,1,true,VERIFIED,VERIFIED,OBSERVED,STARTED,1ec7f0dc79055902251cd938650f622b0e79f3cc,https://github.com/imadeddine-belkat/Premier-League-Stats.git,_merged/players/2026-27_all_players_gw.csv,a1c7a4a79f9505c517dfb17db8dd7d6aed653bde289d3d6587b17c0bc5c25de8,2026-08-31T13:26:12Z,576,MID,608227,Elliot,Stroud,2645198,3,False,70,0,0,1,0,0,0,0,0,0,0,0,11,8.4,4.8,0.0,1.3,1,2,3,6,1,0.00,0.03,0.03,1.16,50,0,6733,0,0,88
